bienestar_id,Student_ID,Burnout_Risk_Level,Burnout_Encoded,Perceived_AI_Dependency,Dependencia_Alta,Anxiety_Level_During_Exams
142050,142050,Low,0,4,0,4
142051,142051,Low,0,5,0,6
142052,142052,Medium,1,2,0,3
142053,142053,High,2,4,0,5
142054,142054,High,2,2,0,4
142055,142055,Medium,1,1,0,2
142056,142056,Medium,1,4,0,4
142057,142057,Medium,1,4,0,6
142058,142058,Medium,1,1,0,3
142059,142059,High,2,7,1,3
142060,142060,Medium,1,3,0,2
142061,142061,High,2,2,0,2
142062,142062,High,2,4,0,7
142063,142063,Low,0,1,0,3
142064,142064,Medium,1,5,0,5
142065,142065,Medium,1,5,0,6
142066,142066,Medium,1,2,0,8
142067,142067,Medium,1,4,0,7
142068,142068,Low,0,1,0,3
142069,142069,High,2,8,1,10
142070,142070,Medium,1,3,0,1
142071,142071,Low,0,1,0,3
142072,142072,Low,0,2,0,2
142073,142073,Medium,1,5,0,7
142074,142074,Low,0,1,0,1
142075,142075,Low,0,2,0,5
142076,142076,Low,0,2,0,6
142077,142077,Medium,1,4,0,4
142078,142078,Low,0,6,0,4
142079,142079,Medium,1,3,0,7
142080,142080,High,2,6,0,10
142081,142081,Medium,1,5,0,5
142082,142082,High,2,7,1,6
142083,142083,Medium,1,3,0,5
142084,142084,Medium,1,5,0,4
142085,142085,Medium,1,3,0,5
142086,142086,Low,0,1,0,4
142087,142087,Low,0,3,0,5
142088,142088,Medium,1,7,1,1
142089,142089,High,2,5,0,2
142090,142090,High,2,4,0,1
142091,142091,Medium,1,7,1,3
142092,142092,Medium,1,3,0,4
142093,142093,Low,0,5,0,7
142094,142094,High,2,2,0,4
142095,142095,Low,0,2,0,2
142096,142096,Medium,1,5,0,5
142097,142097,Low,0,1,0,5
142098,142098,High,2,1,0,7
142099,142099,High,2,6,0,6
142100,142100,High,2,4,0,1
142101,142101,Medium,1,6,0,4
142102,142102,Medium,1,4,0,3
142103,142103,Low,0,5,0,3
142104,142104,Medium,1,2,0,1
142105,142105,High,2,6,0,6
142106,142106,Medium,1,5,0,1
142107,142107,High,2,2,0,3
142108,142108,Low,0,4,0,4
142109,142109,Low,0,1,0,5
142110,142110,High,2,6,0,7
142111,142111,High,2,7,1,8
142112,142112,Medium,1,1,0,3
142113,142113,Medium,1,5,0,8
142114,142114,High,2,7,1,6
142115,142115,High,2,6,0,4
142116,142116,Low,0,3,0,4
142117,142117,Medium,1,3,0,4
142118,142118,Low,0,2,0,7
142119,142119,Low,0,1,0,6
142120,142120,Low,0,3,0,6
142121,142121,Medium,1,2,0,4
142122,142122,Low,0,1,0,8
142123,142123,High,2,9,1,7
142124,142124,Low,0,4,0,2
142125,142125,Medium,1,2,0,6
142126,142126,Medium,1,2,0,7
142127,142127,High,2,3,0,6
142128,142128,Low,0,1,0,5
142129,142129,Medium,1,2,0,6
142130,142130,Medium,1,1,0,5
142131,142131,Medium,1,2,0,3
142132,142132,Low,0,3,0,2
142133,142133,Medium,1,3,0,2
142134,142134,Medium,1,1,0,1
142135,142135,High,2,1,0,4
142136,142136,Medium,1,4,0,4
142137,142137,Medium,1,1,0,1
142138,142138,Low,0,1,0,6
142139,142139,Low,0,3,0,6
142140,142140,High,2,1,0,2
142141,142141,Medium,1,2,0,2
142142,142142,Medium,1,3,0,9
142143,142143,Low,0,5,0,6
142144,142144,Medium,1,1,0,5
142145,142145,Medium,1,6,0,3
142146,142146,Low,0,1,0,2
142147,142147,Medium,1,6,0,4
142148,142148,High,2,5,0,4
142149,142149,Low,0,2,0,2
142150,142150,Low,0,3,0,6
142151,142151,High,2,4,0,3
142152,142152,High,2,7,1,7
142153,142153,Medium,1,3,0,1
142154,142154,Low,0,4,0,1
142155,142155,Low,0,5,0,3
142156,142156,High,2,4,0,3
142157,142157,High,2,3,0,2
142158,142158,Low,0,1,0,7
142159,142159,Medium,1,1,0,6
142160,142160,Medium,1,1,0,8
142161,142161,Medium,1,3,0,5
142162,142162,High,2,3,0,5
142163,142163,Low,0,2,0,3
142164,142164,High,2,7,1,4
142165,142165,Medium,1,4,0,4
142166,142166,Low,0,4,0,6
142167,142167,Low,0,6,0,3
142168,142168,Medium,1,2,0,5
142169,142169,Medium,1,4,0,7
142170,142170,Medium,1,2,0,3
142171,142171,High,2,3,0,5
142172,142172,Medium,1,3,0,9
142173,142173,High,2,1,0,4
142174,142174,High,2,6,0,6
142175,142175,Medium,1,4,0,1
142176,142176,Medium,1,3,0,1
142177,142177,High,2,5,0,4
142178,142178,Medium,1,3,0,6
142179,142179,Low,0,3,0,2
142180,142180,High,2,4,0,9
142181,142181,Medium,1,8,1,6
142182,142182,Medium,1,5,0,1
142183,142183,Medium,1,6,0,6
142184,142184,Medium,1,5,0,3
142185,142185,High,2,6,0,9
142186,142186,Medium,1,1,0,1
142187,142187,Medium,1,6,0,7
142188,142188,High,2,2,0,1
142189,142189,Low,0,4,0,3
142190,142190,Low,0,1,0,1
142191,142191,High,2,4,0,1
142192,142192,Medium,1,4,0,5
142193,142193,Low,0,3,0,6
142194,142194,Low,0,4,0,5
142195,142195,High,2,3,0,1
142196,142196,Low,0,2,0,5
142197,142197,High,2,3,0,3
142198,142198,Low,0,2,0,4
142199,142199,Medium,1,4,0,4
142200,142200,Low,0,1,0,2
142201,142201,Low,0,4,0,2
142202,142202,Medium,1,4,0,4
142203,142203,Medium,1,1,0,5
142204,142204,High,2,2,0,2
142205,142205,Low,0,1,0,5
142206,142206,Low,0,3,0,1
142207,142207,Low,0,3,0,8
142208,142208,High,2,3,0,7
142209,142209,High,2,5,0,1
142210,142210,Medium,1,4,0,7
142211,142211,Medium,1,2,0,4
142212,142212,Low,0,4,0,4
142213,142213,Medium,1,3,0,2
142214,142214,High,2,4,0,5
142215,142215,Medium,1,4,0,2
142216,142216,High,2,3,0,2
142217,142217,Low,0,3,0,5
142218,142218,Medium,1,3,0,8
142219,142219,Medium,1,5,0,8
142220,142220,Low,0,1,0,4
142221,142221,Low,0,2,0,8
142222,142222,Low,0,1,0,3
142223,142223,Medium,1,2,0,6
142224,142224,Low,0,4,0,4
142225,142225,Low,0,3,0,4
142226,142226,High,2,8,1,10
142227,142227,Medium,1,1,0,2
142228,142228,Medium,1,4,0,3
142229,142229,Medium,1,1,0,3
142230,142230,Low,0,1,0,3
142231,142231,Medium,1,3,0,6
142232,142232,Medium,1,2,0,4
142233,142233,High,2,2,0,4
142234,142234,Medium,1,4,0,4
142235,142235,Medium,1,3,0,8
142236,142236,Low,0,1,0,3
142237,142237,Low,0,5,0,6
142238,142238,Medium,1,7,1,2
142239,142239,High,2,4,0,3
142240,142240,Medium,1,2,0,5
142241,142241,Low,0,2,0,6
142242,142242,Low,0,2,0,6
142243,142243,Medium,1,3,0,4
142244,142244,Low,0,3,0,5
142245,142245,Medium,1,5,0,5
142246,142246,Medium,1,1,0,1
142247,142247,Medium,1,4,0,3
142248,142248,High,2,4,0,2
142249,142249,Low,0,1,0,2
142250,142250,Low,0,3,0,3
142251,142251,High,2,1,0,6
142252,142252,Medium,1,5,0,4
142253,142253,Low,0,1,0,1
142254,142254,Medium,1,3,0,2
142255,142255,High,2,3,0,4
142256,142256,Medium,1,4,0,1
142257,142257,High,2,5,0,3
142258,142258,High,2,3,0,8
142259,142259,Medium,1,4,0,2
142260,142260,Medium,1,1,0,4
142261,142261,Medium,1,3,0,2
142262,142262,Medium,1,3,0,6
142263,142263,Medium,1,2,0,3
142264,142264,High,2,6,0,1
142265,142265,High,2,5,0,8
142266,142266,Medium,1,5,0,6
142267,142267,Low,0,2,0,3
142268,142268,Medium,1,5,0,6
142269,142269,Low,0,1,0,3
142270,142270,High,2,3,0,1
142271,142271,Low,0,2,0,1
142272,142272,Medium,1,1,0,3
142273,142273,Medium,1,3,0,8
142274,142274,Medium,1,2,0,7
142275,142275,Low,0,1,0,4
142276,142276,High,2,7,1,5
142277,142277,Medium,1,4,0,3
142278,142278,Medium,1,3,0,5
142279,142279,Low,0,1,0,5
142280,142280,High,2,2,0,2
142281,142281,Low,0,2,0,2
142282,142282,Medium,1,4,0,2
142283,142283,Medium,1,3,0,5
142284,142284,High,2,7,1,5
142285,142285,High,2,4,0,1
142286,142286,Low,0,2,0,3
142287,142287,Medium,1,4,0,6
142288,142288,Medium,1,1,0,1
142289,142289,High,2,3,0,7
142290,142290,Medium,1,2,0,4
142291,142291,Medium,1,2,0,4
142292,142292,High,2,6,0,5
142293,142293,Low,0,3,0,4
142294,142294,Medium,1,4,0,4
142295,142295,Medium,1,3,0,8
142296,142296,Medium,1,3,0,7
142297,142297,Medium,1,2,0,1
142298,142298,Medium,1,6,0,5
142299,142299,Low,0,1,0,6
142300,142300,Medium,1,2,0,1
142301,142301,High,2,10,1,8
142302,142302,Medium,1,3,0,9
142303,142303,Low,0,2,0,3
142304,142304,High,2,3,0,1
142305,142305,Medium,1,5,0,4
142306,142306,Low,0,3,0,4
142307,142307,Low,0,3,0,4
142308,142308,Low,0,3,0,1
142309,142309,High,2,5,0,4
142310,142310,Low,0,2,0,1
142311,142311,Low,0,2,0,6
142312,142312,Low,0,2,0,6
142313,142313,Low,0,1,0,4
142314,142314,Low,0,2,0,6
142315,142315,Low,0,5,0,3
142316,142316,Low,0,3,0,5
142317,142317,Medium,1,2,0,6
142318,142318,Low,0,3,0,2
142319,142319,Medium,1,9,1,7
142320,142320,High,2,5,0,4
142321,142321,Low,0,2,0,4
142322,142322,Low,0,3,0,9
142323,142323,Medium,1,5,0,6
142324,142324,Medium,1,2,0,3
142325,142325,Low,0,2,0,8
142326,142326,Medium,1,5,0,4
142327,142327,Medium,1,1,0,3
142328,142328,Medium,1,4,0,6
142329,142329,Low,0,1,0,1
142330,142330,Low,0,2,0,5
142331,142331,High,2,5,0,3
142332,142332,High,2,3,0,1
142333,142333,Low,0,3,0,5
142334,142334,Medium,1,2,0,4
142335,142335,High,2,4,0,5
142336,142336,Medium,1,3,0,5
142337,142337,Medium,1,2,0,4
142338,142338,Medium,1,2,0,5
142339,142339,Medium,1,6,0,5
142340,142340,Medium,1,5,0,6
142341,142341,Low,0,3,0,3
142342,142342,Low,0,2,0,7
142343,142343,Medium,1,3,0,7
142344,142344,Medium,1,3,0,5
142345,142345,Medium,1,1,0,5
142346,142346,High,2,2,0,7
142347,142347,Low,0,2,0,3
142348,142348,High,2,3,0,4
142349,142349,Low,0,1,0,1
142350,142350,High,2,6,0,6
142351,142351,High,2,6,0,6
142352,142352,High,2,5,0,6
142353,142353,Low,0,1,0,4
142354,142354,High,2,6,0,5
142355,142355,Medium,1,2,0,5
142356,142356,Medium,1,4,0,5
142357,142357,Medium,1,3,0,9
142358,142358,High,2,3,0,5
142359,142359,Medium,1,1,0,2
142360,142360,Low,0,5,0,5
142361,142361,High,2,5,0,8
142362,142362,Medium,1,4,0,7
142363,142363,High,2,6,0,7
142364,142364,High,2,4,0,9
142365,142365,Low,0,1,0,3
142366,142366,High,2,2,0,3
142367,142367,Low,0,3,0,3
142368,142368,High,2,7,1,5
142369,142369,Low,0,5,0,2
142370,142370,Low,0,2,0,3
142371,142371,Medium,1,4,0,1
142372,142372,High,2,4,0,2
142373,142373,Medium,1,2,0,5
142374,142374,Medium,1,1,0,5
142375,142375,Low,0,1,0,6
142376,142376,Low,0,5,0,3
142377,142377,Low,0,3,0,3
142378,142378,Medium,1,1,0,1
142379,142379,Low,0,1,0,3
142380,142380,Low,0,6,0,5
142381,142381,High,2,7,1,6
142382,142382,High,2,7,1,3
142383,142383,Low,0,4,0,4
142384,142384,Medium,1,5,0,1
142385,142385,Medium,1,5,0,4
142386,142386,Low,0,2,0,6
142387,142387,High,2,3,0,6
142388,142388,Low,0,1,0,2
142389,142389,High,2,2,0,6
142390,142390,Medium,1,4,0,6
142391,142391,High,2,6,0,5
142392,142392,Medium,1,4,0,7
142393,142393,Medium,1,2,0,1
142394,142394,Low,0,5,0,2
142395,142395,Medium,1,4,0,3
142396,142396,Low,0,2,0,3
142397,142397,High,2,4,0,8
142398,142398,Low,0,2,0,9
142399,142399,Medium,1,3,0,1
142400,142400,Medium,1,3,0,6
142401,142401,Low,0,2,0,5
142402,142402,Medium,1,4,0,4
142403,142403,Low,0,3,0,1
142404,142404,Low,0,4,0,6
142405,142405,Medium,1,1,0,3
142406,142406,Low,0,1,0,2
142407,142407,Medium,1,4,0,2
142408,142408,Medium,1,3,0,3
142409,142409,High,2,7,1,6
142410,142410,Medium,1,4,0,6
142411,142411,Medium,1,3,0,2
142412,142412,High,2,4,0,8
142413,142413,Medium,1,3,0,8
142414,142414,Medium,1,2,0,1
142415,142415,Medium,1,1,0,6
142416,142416,High,2,4,0,7
142417,142417,High,2,3,0,5
142418,142418,Medium,1,1,0,4
142419,142419,Medium,1,2,0,3
142420,142420,Low,0,1,0,3
142421,142421,Medium,1,2,0,6
142422,142422,Low,0,2,0,3
142423,142423,Medium,1,2,0,7
142424,142424,Medium,1,4,0,4
142425,142425,Low,0,5,0,3
142426,142426,Medium,1,5,0,4
142427,142427,Medium,1,2,0,5
142428,142428,Medium,1,5,0,4
142429,142429,Low,0,5,0,2
142430,142430,Low,0,1,0,1
142431,142431,Medium,1,4,0,6
142432,142432,High,2,8,1,7
142433,142433,High,2,8,1,9
142434,142434,Low,0,2,0,3
142435,142435,Low,0,2,0,7
142436,142436,Medium,1,1,0,4
142437,142437,Low,0,4,0,4
142438,142438,Medium,1,4,0,5
142439,142439,Medium,1,4,0,1
142440,142440,High,2,1,0,4
142441,142441,Medium,1,3,0,4
142442,142442,Medium,1,3,0,4
142443,142443,Medium,1,3,0,4
142444,142444,Medium,1,5,0,7
142445,142445,High,2,3,0,3
142446,142446,Medium,1,3,0,6
142447,142447,Medium,1,7,1,9
142448,142448,Medium,1,1,0,4
142449,142449,Medium,1,4,0,7
142450,142450,Low,0,2,0,2
142451,142451,Medium,1,4,0,2
142452,142452,High,2,6,0,4
142453,142453,High,2,3,0,1
142454,142454,High,2,6,0,6
142455,142455,Medium,1,2,0,6
142456,142456,Low,0,2,0,6
142457,142457,Low,0,6,0,5
142458,142458,Low,0,2,0,5
142459,142459,Low,0,3,0,5
142460,142460,Low,0,1,0,1
142461,142461,Medium,1,4,0,5
142462,142462,Medium,1,3,0,6
142463,142463,Low,0,3,0,1
142464,142464,Low,0,3,0,7
142465,142465,Medium,1,2,0,5
142466,142466,Low,0,6,0,6
142467,142467,High,2,4,0,4
142468,142468,Medium,1,4,0,7
142469,142469,Medium,1,1,0,3
142470,142470,Medium,1,1,0,8
142471,142471,Medium,1,4,0,7
142472,142472,Medium,1,5,0,6
142473,142473,Medium,1,5,0,6
142474,142474,High,2,4,0,4
142475,142475,Low,0,1,0,2
142476,142476,Medium,1,3,0,2
142477,142477,Low,0,5,0,2
142478,142478,Medium,1,1,0,7
142479,142479,High,2,2,0,5
142480,142480,Medium,1,5,0,7
142481,142481,Low,0,1,0,3
142482,142482,Medium,1,6,0,3
142483,142483,Low,0,3,0,3
142484,142484,High,2,5,0,9
142485,142485,Medium,1,1,0,7
142486,142486,High,2,3,0,2
142487,142487,Medium,1,4,0,1
142488,142488,Medium,1,2,0,1
142489,142489,Low,0,3,0,5
142490,142490,Medium,1,5,0,7
142491,142491,Low,0,3,0,3
142492,142492,High,2,2,0,9
142493,142493,Low,0,4,0,3
142494,142494,Low,0,6,0,5
142495,142495,Medium,1,1,0,4
142496,142496,Low,0,1,0,2
142497,142497,Medium,1,2,0,2
142498,142498,Medium,1,1,0,2
142499,142499,High,2,2,0,5
142500,142500,Medium,1,3,0,1
142501,142501,Low,0,1,0,4
142502,142502,High,2,4,0,5
142503,142503,Low,0,3,0,4
142504,142504,Medium,1,5,0,6
142505,142505,High,2,7,1,8
142506,142506,Medium,1,3,0,4
142507,142507,High,2,3,0,6
142508,142508,Medium,1,6,0,1
142509,142509,High,2,5,0,9
142510,142510,High,2,3,0,5
142511,142511,High,2,3,0,6
142512,142512,Low,0,3,0,3
142513,142513,Low,0,1,0,2
142514,142514,Medium,1,2,0,2
142515,142515,Medium,1,3,0,3
142516,142516,High,2,5,0,8
142517,142517,High,2,9,1,5
142518,142518,High,2,7,1,4
142519,142519,High,2,4,0,6
142520,142520,High,2,8,1,5
142521,142521,Medium,1,4,0,10
142522,142522,Medium,1,4,0,3
142523,142523,Low,0,4,0,3
142524,142524,Medium,1,1,0,3
142525,142525,Medium,1,5,0,8
142526,142526,Low,0,3,0,5
142527,142527,High,2,4,0,3
142528,142528,Medium,1,4,0,8
142529,142529,Low,0,2,0,2
142530,142530,Low,0,3,0,5
142531,142531,Low,0,6,0,6
142532,142532,Medium,1,4,0,5
142533,142533,High,2,6,0,7
142534,142534,Low,0,3,0,2
142535,142535,Medium,1,1,0,2
142536,142536,Low,0,1,0,4
142537,142537,High,2,7,1,8
142538,142538,High,2,4,0,6
142539,142539,Low,0,2,0,3
142540,142540,Medium,1,3,0,4
142541,142541,Medium,1,5,0,1
142542,142542,Medium,1,3,0,6
142543,142543,Medium,1,7,1,5
142544,142544,Low,0,3,0,4
142545,142545,Medium,1,4,0,5
142546,142546,Low,0,2,0,6
142547,142547,Medium,1,6,0,5
142548,142548,High,2,6,0,5
142549,142549,High,2,2,0,4
142550,142550,Medium,1,2,0,3
142551,142551,Medium,1,1,0,3
142552,142552,Medium,1,4,0,8
142553,142553,Medium,1,2,0,3
142554,142554,High,2,2,0,2
142555,142555,Medium,1,6,0,5
142556,142556,High,2,6,0,4
142557,142557,Medium,1,5,0,3
142558,142558,Medium,1,1,0,4
142559,142559,Low,0,2,0,5
142560,142560,Low,0,3,0,4
142561,142561,High,2,6,0,7
142562,142562,High,2,6,0,7
142563,142563,Medium,1,4,0,4
142564,142564,High,2,5,0,5
142565,142565,Medium,1,3,0,6
142566,142566,Medium,1,7,1,7
142567,142567,Low,0,4,0,6
142568,142568,Medium,1,5,0,5
142569,142569,Low,0,1,0,3
142570,142570,Low,0,3,0,4
142571,142571,Low,0,3,0,5
142572,142572,Medium,1,1,0,5
142573,142573,High,2,1,0,4
142574,142574,Medium,1,2,0,7
142575,142575,Medium,1,7,1,4
142576,142576,High,2,8,1,5
142577,142577,Medium,1,3,0,5
142578,142578,High,2,5,0,3
142579,142579,Medium,1,4,0,5
142580,142580,Medium,1,3,0,5
142581,142581,Low,0,4,0,4
142582,142582,Medium,1,1,0,1
142583,142583,Medium,1,1,0,5
142584,142584,Medium,1,1,0,2
142585,142585,Medium,1,4,0,6
142586,142586,High,2,1,0,1
142587,142587,Medium,1,3,0,5
142588,142588,High,2,8,1,3
142589,142589,Low,0,7,1,6
142590,142590,Medium,1,5,0,2
142591,142591,High,2,6,0,3
142592,142592,Medium,1,3,0,6
142593,142593,High,2,2,0,5
142594,142594,High,2,2,0,3
142595,142595,Low,0,2,0,5
142596,142596,High,2,8,1,5
142597,142597,Medium,1,2,0,5
142598,142598,High,2,2,0,9
142599,142599,High,2,5,0,3
142600,142600,Medium,1,4,0,5
142601,142601,High,2,6,0,4
142602,142602,Medium,1,1,0,1
142603,142603,Medium,1,4,0,4
142604,142604,Low,0,6,0,2
142605,142605,Medium,1,2,0,9
142606,142606,Low,0,3,0,4
142607,142607,Low,0,3,0,4
142608,142608,Low,0,1,0,4
142609,142609,Low,0,2,0,2
142610,142610,Low,0,1,0,2
142611,142611,Low,0,1,0,7
142612,142612,Low,0,2,0,4
142613,142613,Medium,1,1,0,3
142614,142614,Medium,1,4,0,1
142615,142615,Low,0,5,0,5
142616,142616,Medium,1,1,0,3
142617,142617,Medium,1,4,0,5
142618,142618,High,2,4,0,2
142619,142619,Medium,1,2,0,5
142620,142620,Medium,1,3,0,5
142621,142621,Low,0,4,0,7
142622,142622,High,2,5,0,2
142623,142623,Medium,1,5,0,6
142624,142624,Medium,1,4,0,1
142625,142625,Medium,1,4,0,5
142626,142626,Medium,1,2,0,2
142627,142627,High,2,3,0,6
142628,142628,Medium,1,4,0,3
142629,142629,Medium,1,3,0,5
142630,142630,High,2,4,0,5
142631,142631,Low,0,4,0,3
142632,142632,Medium,1,8,1,5
142633,142633,Low,0,2,0,5
142634,142634,High,2,3,0,5
142635,142635,Low,0,2,0,2
142636,142636,Medium,1,3,0,7
142637,142637,Medium,1,2,0,3
142638,142638,High,2,4,0,6
142639,142639,Medium,1,5,0,2
142640,142640,Medium,1,3,0,2
142641,142641,Medium,1,5,0,5
142642,142642,Low,0,2,0,2
142643,142643,Low,0,1,0,1
142644,142644,Low,0,4,0,4
142645,142645,Medium,1,2,0,6
142646,142646,Medium,1,1,0,4
142647,142647,Medium,1,1,0,1
142648,142648,Low,0,3,0,6
142649,142649,High,2,5,0,8
142650,142650,Low,0,1,0,4
142651,142651,Low,0,3,0,2
142652,142652,Low,0,5,0,7
142653,142653,Medium,1,1,0,3
142654,142654,Low,0,4,0,1
142655,142655,High,2,6,0,6
142656,142656,Low,0,3,0,3
142657,142657,Low,0,3,0,5
142658,142658,Medium,1,5,0,6
142659,142659,High,2,9,1,5
142660,142660,Low,0,3,0,5
142661,142661,Medium,1,1,0,2
142662,142662,Medium,1,2,0,2
142663,142663,Low,0,1,0,1
142664,142664,Medium,1,6,0,4
142665,142665,Low,0,4,0,7
142666,142666,Low,0,1,0,6
142667,142667,Low,0,4,0,4
142668,142668,Medium,1,2,0,3
142669,142669,High,2,8,1,5
142670,142670,Medium,1,4,0,4
142671,142671,Medium,1,6,0,6
142672,142672,High,2,10,1,9
142673,142673,High,2,5,0,2
142674,142674,Medium,1,4,0,4
142675,142675,Low,0,4,0,6
142676,142676,Medium,1,1,0,4
142677,142677,High,2,4,0,5
142678,142678,High,2,5,0,3
142679,142679,Medium,1,5,0,4
142680,142680,Medium,1,4,0,5
142681,142681,Low,0,1,0,1
142682,142682,High,2,7,1,4
142683,142683,Medium,1,6,0,7
142684,142684,Low,0,4,0,1
142685,142685,High,2,6,0,6
142686,142686,Medium,1,4,0,4
142687,142687,High,2,5,0,5
142688,142688,Medium,1,3,0,4
142689,142689,Low,0,2,0,2
142690,142690,Low,0,3,0,4
142691,142691,Low,0,3,0,8
142692,142692,Low,0,3,0,4
142693,142693,High,2,5,0,5
142694,142694,Medium,1,2,0,2
142695,142695,High,2,6,0,1
142696,142696,High,2,5,0,5
142697,142697,Medium,1,3,0,5
142698,142698,Medium,1,1,0,2
142699,142699,Medium,1,2,0,4
142700,142700,High,2,7,1,5
142701,142701,High,2,8,1,4
142702,142702,Medium,1,4,0,1
142703,142703,Medium,1,1,0,5
142704,142704,Medium,1,2,0,3
142705,142705,High,2,3,0,5
142706,142706,Medium,1,7,1,8
142707,142707,Medium,1,4,0,4
142708,142708,Medium,1,4,0,8
142709,142709,High,2,3,0,6
142710,142710,Medium,1,4,0,6
142711,142711,Medium,1,2,0,4
142712,142712,High,2,7,1,5
142713,142713,Medium,1,3,0,6
142714,142714,Medium,1,1,0,4
142715,142715,Low,0,3,0,4
142716,142716,High,2,5,0,1
142717,142717,Low,0,3,0,3
142718,142718,Low,0,3,0,5
142719,142719,Medium,1,4,0,5
142720,142720,High,2,3,0,2
142721,142721,High,2,3,0,5
142722,142722,Low,0,4,0,1
142723,142723,Low,0,5,0,4
142724,142724,Low,0,3,0,3
142725,142725,Low,0,2,0,3
142726,142726,Medium,1,5,0,4
142727,142727,Medium,1,3,0,4
142728,142728,Low,0,1,0,6
142729,142729,Medium,1,3,0,6
142730,142730,High,2,7,1,6
142731,142731,Medium,1,1,0,5
142732,142732,Medium,1,4,0,4
142733,142733,Low,0,3,0,4
142734,142734,Medium,1,3,0,4
142735,142735,Medium,1,4,0,3
142736,142736,Low,0,2,0,4
142737,142737,Low,0,2,0,4
142738,142738,Medium,1,1,0,1
142739,142739,Medium,1,3,0,1
142740,142740,High,2,5,0,7
142741,142741,High,2,4,0,4
142742,142742,Medium,1,1,0,6
142743,142743,Medium,1,2,0,1
142744,142744,Medium,1,7,1,6
142745,142745,Medium,1,3,0,4
142746,142746,High,2,6,0,3
142747,142747,High,2,1,0,1
142748,142748,High,2,4,0,6
142749,142749,Medium,1,2,0,1
142750,142750,Low,0,4,0,2
142751,142751,Medium,1,6,0,1
142752,142752,Medium,1,4,0,6
142753,142753,Low,0,4,0,4
142754,142754,High,2,4,0,6
142755,142755,High,2,7,1,9
142756,142756,Medium,1,4,0,5
142757,142757,Medium,1,4,0,1
142758,142758,Medium,1,5,0,3
142759,142759,High,2,8,1,5
142760,142760,Low,0,3,0,3
142761,142761,Medium,1,2,0,6
142762,142762,Medium,1,3,0,2
142763,142763,High,2,5,0,3
142764,142764,High,2,7,1,6
142765,142765,High,2,5,0,5
142766,142766,Medium,1,3,0,5
142767,142767,Low,0,4,0,2
142768,142768,Low,0,3,0,7
142769,142769,Medium,1,5,0,6
142770,142770,Low,0,4,0,3
142771,142771,Medium,1,1,0,4
142772,142772,High,2,7,1,9
142773,142773,Medium,1,3,0,4
142774,142774,High,2,2,0,3
142775,142775,Medium,1,6,0,4
142776,142776,Low,0,3,0,3
142777,142777,High,2,4,0,3
142778,142778,Medium,1,3,0,1
142779,142779,Medium,1,3,0,1
142780,142780,Medium,1,3,0,1
142781,142781,Medium,1,7,1,2
142782,142782,Medium,1,9,1,7
142783,142783,Low,0,1,0,2
142784,142784,Medium,1,4,0,1
142785,142785,Low,0,1,0,4
142786,142786,Medium,1,5,0,5
142787,142787,High,2,3,0,3
142788,142788,Low,0,1,0,3
142789,142789,High,2,4,0,7
142790,142790,High,2,4,0,7
142791,142791,High,2,3,0,2
142792,142792,High,2,7,1,7
142793,142793,Medium,1,3,0,1
142794,142794,Medium,1,4,0,2
142795,142795,Low,0,3,0,1
142796,142796,Medium,1,4,0,5
142797,142797,High,2,4,0,6
142798,142798,Medium,1,3,0,3
142799,142799,Medium,1,2,0,5
142800,142800,High,2,7,1,8
142801,142801,High,2,10,1,4
142802,142802,High,2,2,0,6
142803,142803,Medium,1,3,0,1
142804,142804,High,2,4,0,7
142805,142805,Low,0,2,0,1
142806,142806,Medium,1,5,0,7
142807,142807,Medium,1,5,0,4
142808,142808,Medium,1,1,0,1
142809,142809,Medium,1,3,0,5
142810,142810,Medium,1,3,0,5
142811,142811,High,2,5,0,4
142812,142812,High,2,1,0,4
142813,142813,Low,0,4,0,6
142814,142814,Medium,1,4,0,7
142815,142815,High,2,5,0,3
142816,142816,Medium,1,5,0,3
142817,142817,High,2,2,0,1
142818,142818,High,2,6,0,4
142819,142819,Medium,1,5,0,6
142820,142820,Medium,1,5,0,4
142821,142821,High,2,6,0,6
142822,142822,High,2,5,0,9
142823,142823,Low,0,2,0,4
142824,142824,Low,0,3,0,4
142825,142825,Medium,1,3,0,4
142826,142826,Medium,1,1,0,2
142827,142827,Low,0,5,0,1
142828,142828,Low,0,5,0,4
142829,142829,High,2,6,0,5
142830,142830,High,2,7,1,6
142831,142831,Medium,1,3,0,4
142832,142832,Medium,1,4,0,2
142833,142833,High,2,10,1,10
142834,142834,Low,0,4,0,3
142835,142835,Medium,1,5,0,4
142836,142836,Low,0,3,0,4
142837,142837,Low,0,1,0,5
142838,142838,High,2,3,0,8
142839,142839,Low,0,2,0,2
142840,142840,Low,0,2,0,1
142841,142841,Low,0,4,0,6
142842,142842,High,2,6,0,3
142843,142843,High,2,5,0,5
142844,142844,Medium,1,2,0,3
142845,142845,Medium,1,3,0,4
142846,142846,High,2,3,0,2
142847,142847,High,2,4,0,4
142848,142848,High,2,1,0,1
142849,142849,Medium,1,2,0,5
142850,142850,Low,0,1,0,4
142851,142851,Medium,1,2,0,2
142852,142852,Low,0,5,0,8
142853,142853,Medium,1,5,0,3
142854,142854,Medium,1,3,0,5
142855,142855,Medium,1,2,0,2
142856,142856,Medium,1,4,0,8
142857,142857,Medium,1,4,0,3
142858,142858,Medium,1,4,0,5
142859,142859,Low,0,1,0,3
