perfil_id,Student_ID,Major_Category,Year_of_Study,Year_Encoded,Prompt_Engineering_Skill,Prompt_Skill_Encoded
140703,140703,Medical,Junior,3,Intermediate,2
140704,140704,Medical,Senior,4,Beginner,1
140705,140705,Humanities,Sophomore,2,Advanced,3
140706,140706,Business,Senior,4,Intermediate,2
140707,140707,STEM,Freshman,1,Beginner,1
140708,140708,Medical,Freshman,1,Beginner,1
140709,140709,STEM,Graduate,5,Beginner,1
140710,140710,Arts,Freshman,1,Advanced,3
140711,140711,Humanities,Senior,4,Intermediate,2
140712,140712,Humanities,Graduate,5,Beginner,1
140713,140713,STEM,Graduate,5,Beginner,1
140714,140714,Business,Graduate,5,Beginner,1
140715,140715,STEM,Graduate,5,Beginner,1
140716,140716,STEM,Sophomore,2,Beginner,1
140717,140717,STEM,Sophomore,2,Advanced,3
140718,140718,STEM,Freshman,1,Advanced,3
140719,140719,Business,Freshman,1,Advanced,3
140720,140720,Humanities,Senior,4,Intermediate,2
140721,140721,STEM,Sophomore,2,Beginner,1
140722,140722,Business,Sophomore,2,Advanced,3
140723,140723,Arts,Senior,4,Intermediate,2
140724,140724,Business,Freshman,1,Advanced,3
140725,140725,Medical,Freshman,1,Beginner,1
140726,140726,STEM,Senior,4,Intermediate,2
140727,140727,Arts,Senior,4,Beginner,1
140728,140728,Business,Sophomore,2,Advanced,3
140729,140729,Business,Junior,3,Advanced,3
140730,140730,Business,Sophomore,2,Beginner,1
140731,140731,Humanities,Sophomore,2,Beginner,1
140732,140732,Humanities,Freshman,1,Advanced,3
140733,140733,Business,Sophomore,2,Advanced,3
140734,140734,STEM,Freshman,1,Advanced,3
140735,140735,Business,Junior,3,Advanced,3
140736,140736,Business,Junior,3,Intermediate,2
140737,140737,Humanities,Junior,3,Advanced,3
140738,140738,STEM,Sophomore,2,Intermediate,2
140739,140739,STEM,Freshman,1,Advanced,3
140740,140740,STEM,Junior,3,Beginner,1
140741,140741,STEM,Graduate,5,Intermediate,2
140742,140742,STEM,Graduate,5,Intermediate,2
140743,140743,STEM,Sophomore,2,Intermediate,2
140744,140744,STEM,Graduate,5,Intermediate,2
140745,140745,Humanities,Junior,3,Beginner,1
140746,140746,Medical,Junior,3,Intermediate,2
140747,140747,Medical,Senior,4,Intermediate,2
140748,140748,STEM,Sophomore,2,Intermediate,2
140749,140749,STEM,Freshman,1,Advanced,3
140750,140750,Humanities,Sophomore,2,Advanced,3
140751,140751,STEM,Senior,4,Advanced,3
140752,140752,Business,Graduate,5,Beginner,1
140753,140753,Humanities,Freshman,1,Intermediate,2
140754,140754,Humanities,Senior,4,Advanced,3
140755,140755,Arts,Freshman,1,Beginner,1
140756,140756,Arts,Graduate,5,Advanced,3
140757,140757,Medical,Graduate,5,Beginner,1
140758,140758,STEM,Senior,4,Advanced,3
140759,140759,Medical,Senior,4,Beginner,1
140760,140760,Business,Junior,3,Intermediate,2
140761,140761,Business,Freshman,1,Intermediate,2
140762,140762,Medical,Graduate,5,Intermediate,2
140763,140763,Medical,Freshman,1,Intermediate,2
140764,140764,Business,Sophomore,2,Advanced,3
140765,140765,Humanities,Junior,3,Beginner,1
140766,140766,Humanities,Junior,3,Advanced,3
140767,140767,Business,Freshman,1,Intermediate,2
140768,140768,Arts,Senior,4,Advanced,3
140769,140769,Business,Freshman,1,Advanced,3
140770,140770,Humanities,Senior,4,Beginner,1
140771,140771,Humanities,Junior,3,Advanced,3
140772,140772,STEM,Senior,4,Advanced,3
140773,140773,Medical,Sophomore,2,Intermediate,2
140774,140774,STEM,Senior,4,Advanced,3
140775,140775,Business,Sophomore,2,Advanced,3
140776,140776,Medical,Junior,3,Advanced,3
140777,140777,Humanities,Junior,3,Advanced,3
140778,140778,Arts,Sophomore,2,Advanced,3
140779,140779,Arts,Freshman,1,Intermediate,2
140780,140780,STEM,Sophomore,2,Advanced,3
140781,140781,Humanities,Freshman,1,Intermediate,2
140782,140782,Business,Sophomore,2,Beginner,1
140783,140783,Humanities,Senior,4,Beginner,1
140784,140784,Business,Junior,3,Advanced,3
140785,140785,Business,Junior,3,Intermediate,2
140786,140786,STEM,Junior,3,Beginner,1
140787,140787,Humanities,Freshman,1,Beginner,1
140788,140788,STEM,Freshman,1,Beginner,1
140789,140789,STEM,Junior,3,Intermediate,2
140790,140790,Business,Sophomore,2,Intermediate,2
140791,140791,Business,Junior,3,Beginner,1
140792,140792,STEM,Graduate,5,Advanced,3
140793,140793,Arts,Freshman,1,Intermediate,2
140794,140794,Humanities,Graduate,5,Beginner,1
140795,140795,Medical,Graduate,5,Advanced,3
140796,140796,Humanities,Graduate,5,Advanced,3
140797,140797,STEM,Senior,4,Beginner,1
140798,140798,Arts,Graduate,5,Intermediate,2
140799,140799,Business,Graduate,5,Intermediate,2
140800,140800,Humanities,Junior,3,Beginner,1
140801,140801,Humanities,Graduate,5,Beginner,1
140802,140802,STEM,Graduate,5,Intermediate,2
140803,140803,Humanities,Sophomore,2,Beginner,1
140804,140804,STEM,Junior,3,Advanced,3
140805,140805,Business,Junior,3,Beginner,1
140806,140806,Medical,Sophomore,2,Beginner,1
140807,140807,Arts,Sophomore,2,Intermediate,2
140808,140808,STEM,Sophomore,2,Advanced,3
140809,140809,Medical,Junior,3,Advanced,3
140810,140810,Humanities,Sophomore,2,Beginner,1
140811,140811,STEM,Junior,3,Beginner,1
140812,140812,Arts,Senior,4,Advanced,3
140813,140813,Humanities,Junior,3,Intermediate,2
140814,140814,STEM,Sophomore,2,Advanced,3
140815,140815,STEM,Freshman,1,Intermediate,2
140816,140816,Humanities,Senior,4,Intermediate,2
140817,140817,STEM,Junior,3,Advanced,3
140818,140818,Arts,Graduate,5,Intermediate,2
140819,140819,Humanities,Sophomore,2,Beginner,1
140820,140820,Humanities,Freshman,1,Intermediate,2
140821,140821,STEM,Freshman,1,Intermediate,2
140822,140822,Arts,Freshman,1,Beginner,1
140823,140823,Humanities,Sophomore,2,Beginner,1
140824,140824,Humanities,Freshman,1,Beginner,1
140825,140825,Arts,Freshman,1,Beginner,1
140826,140826,STEM,Sophomore,2,Advanced,3
140827,140827,Humanities,Senior,4,Beginner,1
140828,140828,Business,Senior,4,Advanced,3
140829,140829,Humanities,Freshman,1,Beginner,1
140830,140830,STEM,Graduate,5,Advanced,3
140831,140831,STEM,Freshman,1,Intermediate,2
140832,140832,Humanities,Freshman,1,Beginner,1
140833,140833,Medical,Freshman,1,Intermediate,2
140834,140834,Humanities,Freshman,1,Intermediate,2
140835,140835,STEM,Junior,3,Intermediate,2
140836,140836,Arts,Freshman,1,Beginner,1
140837,140837,Humanities,Junior,3,Advanced,3
140838,140838,Humanities,Sophomore,2,Intermediate,2
140839,140839,Business,Sophomore,2,Beginner,1
140840,140840,Business,Graduate,5,Intermediate,2
140841,140841,Business,Freshman,1,Advanced,3
140842,140842,STEM,Graduate,5,Advanced,3
140843,140843,Arts,Sophomore,2,Advanced,3
140844,140844,STEM,Graduate,5,Intermediate,2
140845,140845,STEM,Graduate,5,Intermediate,2
140846,140846,STEM,Senior,4,Advanced,3
140847,140847,Arts,Graduate,5,Intermediate,2
140848,140848,Business,Senior,4,Beginner,1
140849,140849,Arts,Junior,3,Advanced,3
140850,140850,Business,Senior,4,Intermediate,2
140851,140851,STEM,Junior,3,Beginner,1
140852,140852,Humanities,Senior,4,Intermediate,2
140853,140853,Business,Graduate,5,Intermediate,2
140854,140854,Humanities,Senior,4,Beginner,1
140855,140855,STEM,Graduate,5,Beginner,1
140856,140856,Arts,Junior,3,Intermediate,2
140857,140857,Business,Graduate,5,Intermediate,2
140858,140858,Humanities,Sophomore,2,Intermediate,2
140859,140859,Arts,Freshman,1,Beginner,1
140860,140860,Business,Freshman,1,Beginner,1
140861,140861,STEM,Freshman,1,Beginner,1
140862,140862,Humanities,Senior,4,Advanced,3
140863,140863,STEM,Sophomore,2,Advanced,3
140864,140864,STEM,Sophomore,2,Beginner,1
140865,140865,STEM,Senior,4,Intermediate,2
140866,140866,Medical,Freshman,1,Intermediate,2
140867,140867,Humanities,Freshman,1,Advanced,3
140868,140868,Arts,Junior,3,Intermediate,2
140869,140869,STEM,Freshman,1,Advanced,3
140870,140870,STEM,Sophomore,2,Intermediate,2
140871,140871,Medical,Senior,4,Beginner,1
140872,140872,Humanities,Sophomore,2,Intermediate,2
140873,140873,Medical,Freshman,1,Beginner,1
140874,140874,STEM,Sophomore,2,Advanced,3
140875,140875,Medical,Junior,3,Beginner,1
140876,140876,Humanities,Sophomore,2,Intermediate,2
140877,140877,STEM,Freshman,1,Intermediate,2
140878,140878,Business,Senior,4,Advanced,3
140879,140879,Arts,Freshman,1,Beginner,1
140880,140880,STEM,Graduate,5,Beginner,1
140881,140881,Medical,Freshman,1,Intermediate,2
140882,140882,Business,Senior,4,Beginner,1
140883,140883,Humanities,Freshman,1,Advanced,3
140884,140884,STEM,Junior,3,Beginner,1
140885,140885,Humanities,Freshman,1,Beginner,1
140886,140886,STEM,Freshman,1,Intermediate,2
140887,140887,Humanities,Graduate,5,Advanced,3
140888,140888,Arts,Junior,3,Intermediate,2
140889,140889,Business,Sophomore,2,Beginner,1
140890,140890,Humanities,Graduate,5,Intermediate,2
140891,140891,STEM,Freshman,1,Advanced,3
140892,140892,Medical,Sophomore,2,Advanced,3
140893,140893,STEM,Freshman,1,Advanced,3
140894,140894,STEM,Graduate,5,Beginner,1
140895,140895,Business,Junior,3,Intermediate,2
140896,140896,Arts,Senior,4,Beginner,1
140897,140897,Medical,Freshman,1,Beginner,1
140898,140898,Medical,Sophomore,2,Intermediate,2
140899,140899,Medical,Junior,3,Beginner,1
140900,140900,Humanities,Freshman,1,Advanced,3
140901,140901,STEM,Junior,3,Intermediate,2
140902,140902,Business,Graduate,5,Advanced,3
140903,140903,STEM,Graduate,5,Intermediate,2
140904,140904,STEM,Sophomore,2,Intermediate,2
140905,140905,STEM,Junior,3,Advanced,3
140906,140906,STEM,Freshman,1,Advanced,3
140907,140907,Humanities,Graduate,5,Advanced,3
140908,140908,Humanities,Junior,3,Intermediate,2
140909,140909,Humanities,Freshman,1,Beginner,1
140910,140910,Arts,Senior,4,Beginner,1
140911,140911,Business,Junior,3,Advanced,3
140912,140912,Medical,Junior,3,Intermediate,2
140913,140913,Humanities,Senior,4,Beginner,1
140914,140914,STEM,Sophomore,2,Intermediate,2
140915,140915,STEM,Junior,3,Intermediate,2
140916,140916,Business,Freshman,1,Intermediate,2
140917,140917,Arts,Sophomore,2,Beginner,1
140918,140918,STEM,Freshman,1,Advanced,3
140919,140919,Medical,Senior,4,Beginner,1
140920,140920,Business,Sophomore,2,Beginner,1
140921,140921,STEM,Senior,4,Beginner,1
140922,140922,Business,Senior,4,Beginner,1
140923,140923,Business,Senior,4,Beginner,1
140924,140924,STEM,Freshman,1,Beginner,1
140925,140925,Humanities,Junior,3,Beginner,1
140926,140926,Arts,Senior,4,Beginner,1
140927,140927,Business,Sophomore,2,Intermediate,2
140928,140928,STEM,Sophomore,2,Advanced,3
140929,140929,Medical,Senior,4,Beginner,1
140930,140930,STEM,Sophomore,2,Beginner,1
140931,140931,STEM,Sophomore,2,Beginner,1
140932,140932,Humanities,Junior,3,Advanced,3
140933,140933,Medical,Junior,3,Beginner,1
140934,140934,Business,Senior,4,Beginner,1
140935,140935,Business,Freshman,1,Advanced,3
140936,140936,Medical,Freshman,1,Advanced,3
140937,140937,Arts,Senior,4,Intermediate,2
140938,140938,STEM,Junior,3,Beginner,1
140939,140939,Arts,Senior,4,Beginner,1
140940,140940,Business,Junior,3,Beginner,1
140941,140941,STEM,Junior,3,Intermediate,2
140942,140942,Humanities,Sophomore,2,Beginner,1
140943,140943,Business,Senior,4,Intermediate,2
140944,140944,STEM,Junior,3,Beginner,1
140945,140945,STEM,Sophomore,2,Intermediate,2
140946,140946,Business,Freshman,1,Intermediate,2
140947,140947,Medical,Freshman,1,Beginner,1
140948,140948,STEM,Freshman,1,Beginner,1
140949,140949,Humanities,Freshman,1,Intermediate,2
140950,140950,Business,Junior,3,Beginner,1
140951,140951,Business,Senior,4,Advanced,3
140952,140952,Medical,Junior,3,Beginner,1
140953,140953,Business,Sophomore,2,Intermediate,2
140954,140954,Business,Freshman,1,Beginner,1
140955,140955,Medical,Graduate,5,Beginner,1
140956,140956,STEM,Senior,4,Advanced,3
140957,140957,STEM,Sophomore,2,Advanced,3
140958,140958,Business,Freshman,1,Beginner,1
140959,140959,Humanities,Senior,4,Beginner,1
140960,140960,STEM,Freshman,1,Beginner,1
140961,140961,Humanities,Senior,4,Advanced,3
140962,140962,Business,Sophomore,2,Beginner,1
140963,140963,Medical,Graduate,5,Advanced,3
140964,140964,STEM,Junior,3,Beginner,1
140965,140965,Business,Sophomore,2,Intermediate,2
140966,140966,STEM,Freshman,1,Beginner,1
140967,140967,Business,Freshman,1,Intermediate,2
140968,140968,Business,Sophomore,2,Beginner,1
140969,140969,Medical,Senior,4,Advanced,3
140970,140970,STEM,Freshman,1,Advanced,3
140971,140971,Humanities,Sophomore,2,Beginner,1
140972,140972,STEM,Junior,3,Intermediate,2
140973,140973,Business,Freshman,1,Advanced,3
140974,140974,Arts,Senior,4,Intermediate,2
140975,140975,Medical,Freshman,1,Intermediate,2
140976,140976,Humanities,Senior,4,Beginner,1
140977,140977,Arts,Sophomore,2,Intermediate,2
140978,140978,STEM,Junior,3,Beginner,1
140979,140979,STEM,Sophomore,2,Beginner,1
140980,140980,Arts,Sophomore,2,Intermediate,2
140981,140981,STEM,Sophomore,2,Intermediate,2
140982,140982,STEM,Graduate,5,Advanced,3
140983,140983,Humanities,Sophomore,2,Beginner,1
140984,140984,Humanities,Freshman,1,Beginner,1
140985,140985,STEM,Sophomore,2,Advanced,3
140986,140986,Arts,Senior,4,Beginner,1
140987,140987,Humanities,Sophomore,2,Advanced,3
140988,140988,Humanities,Freshman,1,Advanced,3
140989,140989,STEM,Sophomore,2,Intermediate,2
140990,140990,Business,Freshman,1,Beginner,1
140991,140991,Arts,Sophomore,2,Advanced,3
140992,140992,Medical,Graduate,5,Beginner,1
140993,140993,Medical,Sophomore,2,Beginner,1
140994,140994,Humanities,Junior,3,Intermediate,2
140995,140995,Medical,Senior,4,Intermediate,2
140996,140996,STEM,Junior,3,Intermediate,2
140997,140997,STEM,Freshman,1,Intermediate,2
140998,140998,Arts,Freshman,1,Beginner,1
140999,140999,STEM,Graduate,5,Intermediate,2
141000,141000,STEM,Senior,4,Advanced,3
141001,141001,Medical,Senior,4,Beginner,1
141002,141002,Arts,Junior,3,Beginner,1
141003,141003,STEM,Sophomore,2,Intermediate,2
141004,141004,Arts,Senior,4,Advanced,3
141005,141005,Arts,Senior,4,Beginner,1
141006,141006,Medical,Senior,4,Intermediate,2
141007,141007,Business,Junior,3,Intermediate,2
141008,141008,Business,Sophomore,2,Advanced,3
141009,141009,Arts,Junior,3,Beginner,1
141010,141010,Business,Junior,3,Intermediate,2
141011,141011,Business,Freshman,1,Intermediate,2
141012,141012,Business,Sophomore,2,Beginner,1
141013,141013,Humanities,Senior,4,Beginner,1
141014,141014,Medical,Sophomore,2,Intermediate,2
141015,141015,Humanities,Graduate,5,Intermediate,2
141016,141016,STEM,Junior,3,Advanced,3
141017,141017,Arts,Junior,3,Intermediate,2
141018,141018,STEM,Junior,3,Intermediate,2
141019,141019,Business,Junior,3,Beginner,1
141020,141020,STEM,Graduate,5,Intermediate,2
141021,141021,Business,Freshman,1,Advanced,3
141022,141022,Medical,Sophomore,2,Beginner,1
141023,141023,Business,Sophomore,2,Intermediate,2
141024,141024,STEM,Sophomore,2,Beginner,1
141025,141025,Medical,Graduate,5,Intermediate,2
141026,141026,Humanities,Freshman,1,Advanced,3
141027,141027,Humanities,Sophomore,2,Intermediate,2
141028,141028,Humanities,Senior,4,Beginner,1
141029,141029,Medical,Sophomore,2,Advanced,3
141030,141030,STEM,Senior,4,Intermediate,2
141031,141031,Business,Sophomore,2,Advanced,3
141032,141032,Humanities,Freshman,1,Intermediate,2
141033,141033,STEM,Junior,3,Beginner,1
141034,141034,Medical,Junior,3,Beginner,1
141035,141035,Business,Freshman,1,Beginner,1
141036,141036,Arts,Senior,4,Beginner,1
141037,141037,STEM,Freshman,1,Advanced,3
141038,141038,Arts,Freshman,1,Advanced,3
141039,141039,Arts,Junior,3,Intermediate,2
141040,141040,Humanities,Graduate,5,Beginner,1
141041,141041,Business,Freshman,1,Intermediate,2
141042,141042,Medical,Senior,4,Intermediate,2
141043,141043,Arts,Senior,4,Beginner,1
141044,141044,Humanities,Freshman,1,Intermediate,2
141045,141045,Business,Sophomore,2,Intermediate,2
141046,141046,Arts,Graduate,5,Advanced,3
141047,141047,STEM,Freshman,1,Intermediate,2
141048,141048,Business,Freshman,1,Beginner,1
141049,141049,Medical,Senior,4,Beginner,1
141050,141050,Medical,Junior,3,Beginner,1
141051,141051,Arts,Sophomore,2,Beginner,1
141052,141052,STEM,Freshman,1,Intermediate,2
141053,141053,Medical,Senior,4,Intermediate,2
141054,141054,Business,Junior,3,Intermediate,2
141055,141055,STEM,Sophomore,2,Beginner,1
141056,141056,Business,Graduate,5,Intermediate,2
141057,141057,Arts,Junior,3,Intermediate,2
141058,141058,STEM,Sophomore,2,Intermediate,2
141059,141059,Medical,Senior,4,Beginner,1
141060,141060,Medical,Junior,3,Intermediate,2
141061,141061,STEM,Freshman,1,Advanced,3
141062,141062,Medical,Senior,4,Beginner,1
141063,141063,Medical,Freshman,1,Intermediate,2
141064,141064,STEM,Graduate,5,Beginner,1
141065,141065,STEM,Sophomore,2,Intermediate,2
141066,141066,Humanities,Junior,3,Intermediate,2
141067,141067,Humanities,Graduate,5,Advanced,3
141068,141068,Arts,Sophomore,2,Advanced,3
141069,141069,Humanities,Junior,3,Intermediate,2
141070,141070,Medical,Senior,4,Advanced,3
141071,141071,Medical,Junior,3,Beginner,1
141072,141072,Humanities,Sophomore,2,Beginner,1
141073,141073,Business,Freshman,1,Intermediate,2
141074,141074,Business,Junior,3,Intermediate,2
141075,141075,Business,Junior,3,Intermediate,2
141076,141076,Humanities,Sophomore,2,Beginner,1
141077,141077,STEM,Sophomore,2,Intermediate,2
141078,141078,STEM,Sophomore,2,Beginner,1
141079,141079,STEM,Junior,3,Advanced,3
141080,141080,Medical,Senior,4,Intermediate,2
141081,141081,STEM,Sophomore,2,Intermediate,2
141082,141082,STEM,Sophomore,2,Intermediate,2
141083,141083,Business,Senior,4,Intermediate,2
141084,141084,STEM,Senior,4,Intermediate,2
141085,141085,STEM,Senior,4,Beginner,1
141086,141086,Business,Senior,4,Intermediate,2
141087,141087,Business,Graduate,5,Intermediate,2
141088,141088,STEM,Senior,4,Intermediate,2
141089,141089,Humanities,Freshman,1,Beginner,1
141090,141090,Humanities,Freshman,1,Intermediate,2
141091,141091,Business,Freshman,1,Beginner,1
141092,141092,Business,Sophomore,2,Beginner,1
141093,141093,STEM,Freshman,1,Beginner,1
141094,141094,Humanities,Senior,4,Intermediate,2
141095,141095,Arts,Senior,4,Beginner,1
141096,141096,Medical,Senior,4,Beginner,1
141097,141097,Medical,Freshman,1,Advanced,3
141098,141098,Humanities,Sophomore,2,Beginner,1
141099,141099,Business,Junior,3,Beginner,1
141100,141100,Business,Junior,3,Beginner,1
141101,141101,Arts,Senior,4,Intermediate,2
141102,141102,Arts,Graduate,5,Intermediate,2
141103,141103,Humanities,Freshman,1,Intermediate,2
141104,141104,STEM,Senior,4,Beginner,1
141105,141105,Humanities,Freshman,1,Intermediate,2
141106,141106,STEM,Sophomore,2,Intermediate,2
141107,141107,Medical,Senior,4,Intermediate,2
141108,141108,STEM,Graduate,5,Beginner,1
141109,141109,STEM,Junior,3,Beginner,1
141110,141110,Medical,Sophomore,2,Intermediate,2
141111,141111,STEM,Freshman,1,Advanced,3
141112,141112,STEM,Senior,4,Advanced,3
141113,141113,Humanities,Graduate,5,Advanced,3
141114,141114,Business,Senior,4,Intermediate,2
141115,141115,Humanities,Junior,3,Beginner,1
141116,141116,Humanities,Junior,3,Beginner,1
141117,141117,STEM,Senior,4,Intermediate,2
141118,141118,Business,Graduate,5,Beginner,1
141119,141119,Humanities,Graduate,5,Beginner,1
141120,141120,Arts,Senior,4,Intermediate,2
141121,141121,Humanities,Freshman,1,Intermediate,2
141122,141122,Humanities,Sophomore,2,Advanced,3
141123,141123,Business,Sophomore,2,Advanced,3
141124,141124,STEM,Freshman,1,Intermediate,2
141125,141125,STEM,Sophomore,2,Intermediate,2
141126,141126,Arts,Graduate,5,Advanced,3
141127,141127,STEM,Senior,4,Intermediate,2
141128,141128,Business,Freshman,1,Intermediate,2
141129,141129,STEM,Freshman,1,Advanced,3
141130,141130,Arts,Graduate,5,Beginner,1
141131,141131,Medical,Sophomore,2,Beginner,1
141132,141132,Humanities,Junior,3,Intermediate,2
141133,141133,Business,Freshman,1,Intermediate,2
141134,141134,Humanities,Sophomore,2,Beginner,1
141135,141135,Medical,Junior,3,Intermediate,2
141136,141136,STEM,Junior,3,Beginner,1
141137,141137,Business,Senior,4,Advanced,3
141138,141138,Business,Freshman,1,Intermediate,2
