uso_ia_id,Student_ID,Weekly_GenAI_Hours,Nivel_Uso_IA,Uso_IA_Encoded,Primary_Use_Case,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours
140437,140437,3.17,Bajo,0,Ideation,3,1,11.99
140438,140438,15.69,Alto,2,Ideation,3,1,8.38
140439,140439,9.28,Medio,1,Summarizing_Reading,3,1,18.76
140440,140440,1.08,Bajo,0,Ideation,3,0,11.74
140441,140441,3.59,Bajo,0,Copywriting/Drafting,4,0,7.95
140442,140442,10.3,Medio,1,Debugging/Troubleshooting,3,1,5.36
140443,140443,26.83,Alto,2,Copywriting/Drafting,5,1,17.58
140444,140444,6.27,Medio,1,Direct_Answer_Generation,3,0,23.77
140445,140445,10.17,Medio,1,Debugging/Troubleshooting,1,1,6.92
140446,140446,3.94,Bajo,0,Copywriting/Drafting,5,1,12.69
140447,140447,22.07,Alto,2,Debugging/Troubleshooting,3,0,8.82
140448,140448,18.92,Alto,2,Debugging/Troubleshooting,2,1,14.18
140449,140449,1.01,Bajo,0,Copywriting/Drafting,1,0,8.09
140450,140450,24.25,Alto,2,Debugging/Troubleshooting,1,0,12.6
140451,140451,7.58,Medio,1,Copywriting/Drafting,5,0,15.07
140452,140452,7.89,Medio,1,Summarizing_Reading,4,0,7.78
140453,140453,0.5,Bajo,0,Summarizing_Reading,3,0,17.67
140454,140454,22.33,Alto,2,Debugging/Troubleshooting,4,1,7.66
140455,140455,9.15,Medio,1,Copywriting/Drafting,2,0,18.03
140456,140456,0.36,Bajo,0,Copywriting/Drafting,5,0,8.05
140457,140457,16.87,Alto,2,Copywriting/Drafting,3,1,9.46
140458,140458,2.08,Bajo,0,Ideation,3,1,3.65
140459,140459,4.69,Bajo,0,Debugging/Troubleshooting,2,0,15.52
140460,140460,22.7,Alto,2,Debugging/Troubleshooting,4,1,8.11
140461,140461,2.91,Bajo,0,Ideation,1,1,15.5
140462,140462,7.01,Medio,1,Debugging/Troubleshooting,4,1,1.0
140463,140463,0.52,Bajo,0,Summarizing_Reading,3,0,15.27
140464,140464,14.82,Medio,1,Copywriting/Drafting,4,1,14.37
140465,140465,8.15,Medio,1,Summarizing_Reading,1,0,1.6
140466,140466,20.01,Alto,2,Debugging/Troubleshooting,4,1,8.66
140467,140467,6.36,Medio,1,Copywriting/Drafting,4,1,17.89
140468,140468,4.98,Bajo,0,Ideation,3,0,1.22
140469,140469,8.44,Medio,1,Ideation,2,1,20.38
140470,140470,0.04,Bajo,0,Summarizing_Reading,5,1,2.8
140471,140471,0.77,Bajo,0,Debugging/Troubleshooting,3,0,4.52
140472,140472,1.07,Bajo,0,Ideation,2,1,13.33
140473,140473,7.31,Medio,1,Summarizing_Reading,2,0,19.38
140474,140474,2.64,Bajo,0,Debugging/Troubleshooting,2,0,11.31
140475,140475,20.54,Alto,2,Ideation,3,1,8.69
140476,140476,8.59,Medio,1,Direct_Answer_Generation,2,0,13.02
140477,140477,8.81,Medio,1,Ideation,3,0,11.0
140478,140478,8.59,Medio,1,Summarizing_Reading,4,0,10.55
140479,140479,8.6,Medio,1,Ideation,3,0,7.24
140480,140480,0.04,Bajo,0,Ideation,4,0,21.81
140481,140481,40.0,Alto,2,Summarizing_Reading,1,1,7.55
140482,140482,10.5,Medio,1,Debugging/Troubleshooting,3,1,12.34
140483,140483,6.55,Medio,1,Ideation,1,0,8.45
140484,140484,4.13,Bajo,0,Summarizing_Reading,2,0,11.83
140485,140485,18.96,Alto,2,Summarizing_Reading,5,0,4.78
140486,140486,5.95,Medio,1,Copywriting/Drafting,1,0,11.73
140487,140487,11.88,Medio,1,Debugging/Troubleshooting,4,1,14.17
140488,140488,1.94,Bajo,0,Copywriting/Drafting,1,0,5.76
140489,140489,10.8,Medio,1,Debugging/Troubleshooting,1,0,11.33
140490,140490,2.2,Bajo,0,Debugging/Troubleshooting,3,1,18.1
140491,140491,3.55,Bajo,0,Copywriting/Drafting,1,0,17.47
140492,140492,2.89,Bajo,0,Summarizing_Reading,3,1,1.0
140493,140493,2.33,Bajo,0,Ideation,4,0,12.46
140494,140494,1.12,Bajo,0,Copywriting/Drafting,3,0,11.84
140495,140495,8.45,Medio,1,Debugging/Troubleshooting,4,0,15.25
140496,140496,9.04,Medio,1,Debugging/Troubleshooting,4,0,7.43
140497,140497,1.05,Bajo,0,Debugging/Troubleshooting,2,0,12.99
140498,140498,2.08,Bajo,0,Summarizing_Reading,1,0,12.21
140499,140499,5.49,Medio,1,Debugging/Troubleshooting,1,1,15.24
140500,140500,3.76,Bajo,0,Debugging/Troubleshooting,1,1,9.18
140501,140501,2.06,Bajo,0,Direct_Answer_Generation,2,1,16.83
140502,140502,9.79,Medio,1,Direct_Answer_Generation,3,1,11.82
140503,140503,5.59,Medio,1,Debugging/Troubleshooting,1,0,10.69
140504,140504,0.86,Bajo,0,Copywriting/Drafting,1,1,17.19
140505,140505,2.66,Bajo,0,Direct_Answer_Generation,2,0,16.5
140506,140506,4.33,Bajo,0,Summarizing_Reading,3,0,3.13
140507,140507,0.82,Bajo,0,Direct_Answer_Generation,3,1,16.33
140508,140508,6.69,Medio,1,Direct_Answer_Generation,2,0,13.49
140509,140509,14.41,Medio,1,Summarizing_Reading,4,0,1.0
140510,140510,22.1,Alto,2,Summarizing_Reading,3,0,14.12
140511,140511,0.64,Bajo,0,Summarizing_Reading,3,1,9.53
140512,140512,20.81,Alto,2,Ideation,3,1,11.78
140513,140513,24.16,Alto,2,Copywriting/Drafting,3,1,12.27
140514,140514,10.08,Medio,1,Direct_Answer_Generation,3,0,18.56
140515,140515,9.52,Medio,1,Copywriting/Drafting,5,0,10.31
140516,140516,36.0,Alto,2,Copywriting/Drafting,1,0,8.78
140517,140517,2.75,Bajo,0,Copywriting/Drafting,4,1,10.52
140518,140518,1.0,Bajo,0,Debugging/Troubleshooting,3,0,22.95
140519,140519,0.22,Bajo,0,Debugging/Troubleshooting,1,0,9.23
140520,140520,6.11,Medio,1,Debugging/Troubleshooting,3,1,14.37
140521,140521,8.42,Medio,1,Copywriting/Drafting,3,0,7.86
140522,140522,2.66,Bajo,0,Direct_Answer_Generation,3,0,18.2
140523,140523,6.17,Medio,1,Ideation,4,0,5.36
140524,140524,5.98,Medio,1,Copywriting/Drafting,1,0,9.14
140525,140525,13.0,Medio,1,Summarizing_Reading,2,1,14.97
140526,140526,15.23,Alto,2,Direct_Answer_Generation,3,0,2.55
140527,140527,4.21,Bajo,0,Debugging/Troubleshooting,1,0,16.22
140528,140528,1.47,Bajo,0,Debugging/Troubleshooting,1,0,21.9
140529,140529,9.32,Medio,1,Debugging/Troubleshooting,4,1,8.91
140530,140530,3.04,Bajo,0,Direct_Answer_Generation,2,1,17.14
140531,140531,1.69,Bajo,0,Copywriting/Drafting,3,0,15.14
140532,140532,17.28,Alto,2,Copywriting/Drafting,2,0,13.13
140533,140533,26.16,Alto,2,Debugging/Troubleshooting,5,1,9.83
140534,140534,6.56,Medio,1,Ideation,3,0,11.39
140535,140535,0.14,Bajo,0,Ideation,2,1,9.68
140536,140536,3.53,Bajo,0,Summarizing_Reading,4,0,12.82
140537,140537,8.33,Medio,1,Ideation,3,0,7.04
140538,140538,8.49,Medio,1,Direct_Answer_Generation,1,1,3.53
140539,140539,0.2,Bajo,0,Debugging/Troubleshooting,1,0,10.24
140540,140540,17.19,Alto,2,Debugging/Troubleshooting,2,1,18.76
140541,140541,9.41,Medio,1,Copywriting/Drafting,2,1,7.17
140542,140542,10.55,Medio,1,Copywriting/Drafting,4,0,15.44
140543,140543,5.4,Medio,1,Copywriting/Drafting,4,0,1.29
140544,140544,19.74,Alto,2,Summarizing_Reading,3,0,6.0
140545,140545,15.06,Alto,2,Ideation,1,1,4.61
140546,140546,0.45,Bajo,0,Summarizing_Reading,3,0,4.61
140547,140547,0.67,Bajo,0,Copywriting/Drafting,3,1,14.36
140548,140548,15.02,Alto,2,Ideation,3,0,5.45
140549,140549,3.15,Bajo,0,Summarizing_Reading,4,0,16.6
140550,140550,6.31,Medio,1,Debugging/Troubleshooting,3,0,4.99
140551,140551,21.72,Alto,2,Ideation,3,0,18.46
140552,140552,5.22,Medio,1,Copywriting/Drafting,1,0,9.54
140553,140553,4.59,Bajo,0,Copywriting/Drafting,2,0,11.04
140554,140554,1.73,Bajo,0,Copywriting/Drafting,1,1,13.86
140555,140555,7.14,Medio,1,Summarizing_Reading,3,0,11.07
140556,140556,6.47,Medio,1,Debugging/Troubleshooting,3,1,8.99
140557,140557,2.65,Bajo,0,Direct_Answer_Generation,3,1,13.31
140558,140558,5.78,Medio,1,Copywriting/Drafting,2,1,18.41
140559,140559,10.64,Medio,1,Summarizing_Reading,2,1,9.68
140560,140560,3.15,Bajo,0,Debugging/Troubleshooting,2,0,12.78
140561,140561,20.17,Alto,2,Ideation,3,1,12.2
140562,140562,30.07,Alto,2,Summarizing_Reading,4,1,1.3
140563,140563,6.14,Medio,1,Debugging/Troubleshooting,3,0,8.07
140564,140564,18.0,Alto,2,Copywriting/Drafting,4,0,8.6
140565,140565,12.68,Medio,1,Copywriting/Drafting,2,1,12.98
140566,140566,2.42,Bajo,0,Ideation,4,1,18.03
140567,140567,4.3,Bajo,0,Summarizing_Reading,5,0,13.26
140568,140568,7.14,Medio,1,Direct_Answer_Generation,2,0,16.85
140569,140569,0.34,Bajo,0,Debugging/Troubleshooting,3,0,5.32
140570,140570,1.61,Bajo,0,Copywriting/Drafting,5,0,21.27
140571,140571,0.92,Bajo,0,Debugging/Troubleshooting,3,0,11.28
140572,140572,6.34,Medio,1,Ideation,2,0,13.12
140573,140573,6.36,Medio,1,Summarizing_Reading,3,0,15.44
140574,140574,0.68,Bajo,0,Copywriting/Drafting,2,1,2.73
140575,140575,2.0,Bajo,0,Debugging/Troubleshooting,1,0,12.71
140576,140576,3.01,Bajo,0,Summarizing_Reading,1,0,14.24
140577,140577,0.29,Bajo,0,Ideation,2,1,4.39
140578,140578,0.44,Bajo,0,Summarizing_Reading,2,0,11.61
140579,140579,9.14,Medio,1,Debugging/Troubleshooting,3,0,11.45
140580,140580,1.3,Bajo,0,Copywriting/Drafting,1,1,16.42
140581,140581,2.5,Bajo,0,Ideation,2,0,18.91
140582,140582,4.97,Bajo,0,Copywriting/Drafting,1,0,11.35
140583,140583,6.3,Medio,1,Ideation,5,0,10.1
140584,140584,8.2,Medio,1,Copywriting/Drafting,4,1,16.24
140585,140585,3.17,Bajo,0,Copywriting/Drafting,5,1,8.54
140586,140586,23.69,Alto,2,Summarizing_Reading,3,1,14.45
140587,140587,2.06,Bajo,0,Summarizing_Reading,1,0,15.36
140588,140588,40.0,Alto,2,Ideation,3,1,8.1
140589,140589,1.35,Bajo,0,Summarizing_Reading,2,1,8.8
140590,140590,33.58,Alto,2,Copywriting/Drafting,1,1,16.0
140591,140591,1.0,Bajo,0,Debugging/Troubleshooting,1,0,13.83
140592,140592,4.78,Bajo,0,Debugging/Troubleshooting,4,0,9.39
140593,140593,10.79,Medio,1,Direct_Answer_Generation,2,1,11.95
140594,140594,22.65,Alto,2,Copywriting/Drafting,1,1,12.03
140595,140595,4.37,Bajo,0,Summarizing_Reading,2,0,19.23
140596,140596,7.82,Medio,1,Copywriting/Drafting,3,0,2.18
140597,140597,1.21,Bajo,0,Ideation,3,0,10.05
140598,140598,4.59,Bajo,0,Summarizing_Reading,2,1,15.9
140599,140599,38.19,Alto,2,Ideation,5,1,6.77
140600,140600,0.41,Bajo,0,Ideation,2,1,7.51
140601,140601,14.26,Medio,1,Copywriting/Drafting,1,0,8.7
140602,140602,3.62,Bajo,0,Copywriting/Drafting,4,1,6.74
140603,140603,0.02,Bajo,0,Ideation,5,0,10.2
140604,140604,7.29,Medio,1,Copywriting/Drafting,4,1,13.81
140605,140605,2.32,Bajo,0,Copywriting/Drafting,2,1,16.99
140606,140606,5.01,Medio,1,Ideation,4,0,13.1
140607,140607,1.25,Bajo,0,Direct_Answer_Generation,4,0,10.71
140608,140608,10.96,Medio,1,Copywriting/Drafting,1,0,8.05
140609,140609,40.0,Alto,2,Debugging/Troubleshooting,4,1,15.46
140610,140610,16.13,Alto,2,Direct_Answer_Generation,1,1,14.99
140611,140611,10.23,Medio,1,Debugging/Troubleshooting,3,0,13.68
140612,140612,2.84,Bajo,0,Direct_Answer_Generation,4,0,10.24
140613,140613,12.0,Medio,1,Summarizing_Reading,3,1,14.41
140614,140614,22.29,Alto,2,Debugging/Troubleshooting,2,1,8.71
140615,140615,1.28,Bajo,0,Summarizing_Reading,3,0,21.11
140616,140616,22.67,Alto,2,Ideation,5,1,7.32
140617,140617,4.55,Bajo,0,Ideation,4,0,9.65
140618,140618,1.93,Bajo,0,Ideation,2,0,17.19
140619,140619,17.27,Alto,2,Debugging/Troubleshooting,2,1,13.96
140620,140620,4.09,Bajo,0,Debugging/Troubleshooting,1,0,10.35
140621,140621,14.04,Medio,1,Debugging/Troubleshooting,2,1,5.7
140622,140622,0.9,Bajo,0,Copywriting/Drafting,2,0,12.68
140623,140623,4.89,Bajo,0,Copywriting/Drafting,3,0,5.83
140624,140624,7.53,Medio,1,Ideation,2,0,5.53
140625,140625,3.18,Bajo,0,Direct_Answer_Generation,1,0,21.69
140626,140626,3.44,Bajo,0,Ideation,1,0,7.11
140627,140627,9.08,Medio,1,Ideation,2,1,5.74
140628,140628,5.03,Medio,1,Summarizing_Reading,5,0,10.99
140629,140629,9.83,Medio,1,Summarizing_Reading,2,1,6.75
140630,140630,6.36,Medio,1,Copywriting/Drafting,3,0,13.74
140631,140631,2.95,Bajo,0,Copywriting/Drafting,2,0,9.88
140632,140632,2.76,Bajo,0,Ideation,3,0,13.21
140633,140633,5.38,Medio,1,Debugging/Troubleshooting,3,0,5.09
140634,140634,22.95,Alto,2,Debugging/Troubleshooting,3,1,13.44
140635,140635,10.21,Medio,1,Debugging/Troubleshooting,1,1,1.0
140636,140636,9.68,Medio,1,Copywriting/Drafting,3,1,3.73
140637,140637,10.85,Medio,1,Copywriting/Drafting,4,1,11.19
140638,140638,23.87,Alto,2,Summarizing_Reading,5,1,10.76
140639,140639,1.66,Bajo,0,Ideation,4,0,1.0
140640,140640,4.42,Bajo,0,Ideation,3,0,9.67
140641,140641,35.6,Alto,2,Debugging/Troubleshooting,2,0,10.17
140642,140642,13.69,Medio,1,Direct_Answer_Generation,3,0,20.09
140643,140643,7.03,Medio,1,Debugging/Troubleshooting,4,0,12.88
140644,140644,4.66,Bajo,0,Copywriting/Drafting,5,0,13.31
140645,140645,2.1,Bajo,0,Ideation,5,1,6.32
140646,140646,0.09,Bajo,0,Ideation,1,1,14.98
140647,140647,0.39,Bajo,0,Debugging/Troubleshooting,4,0,9.41
140648,140648,20.78,Alto,2,Debugging/Troubleshooting,5,1,9.74
140649,140649,2.62,Bajo,0,Copywriting/Drafting,2,1,11.64
140650,140650,13.87,Medio,1,Debugging/Troubleshooting,3,0,3.64
140651,140651,6.76,Medio,1,Direct_Answer_Generation,5,1,7.62
140652,140652,7.29,Medio,1,Ideation,2,1,16.92
140653,140653,0.7,Bajo,0,Direct_Answer_Generation,3,1,19.8
140654,140654,2.53,Bajo,0,Debugging/Troubleshooting,1,0,11.27
140655,140655,0.3,Bajo,0,Debugging/Troubleshooting,3,0,20.77
140656,140656,1.91,Bajo,0,Debugging/Troubleshooting,4,0,11.8
140657,140657,20.63,Alto,2,Direct_Answer_Generation,2,1,15.91
140658,140658,0.37,Bajo,0,Direct_Answer_Generation,2,0,7.28
140659,140659,6.4,Medio,1,Debugging/Troubleshooting,3,0,5.87
140660,140660,5.06,Medio,1,Direct_Answer_Generation,4,1,2.65
140661,140661,31.58,Alto,2,Ideation,3,1,13.73
140662,140662,0.42,Bajo,0,Debugging/Troubleshooting,2,0,3.17
140663,140663,4.46,Bajo,0,Ideation,3,1,18.63
140664,140664,12.76,Medio,1,Debugging/Troubleshooting,1,0,15.42
140665,140665,2.31,Bajo,0,Ideation,2,0,4.27
140666,140666,8.61,Medio,1,Summarizing_Reading,1,0,12.67
140667,140667,2.8,Bajo,0,Copywriting/Drafting,3,0,18.4
140668,140668,2.93,Bajo,0,Debugging/Troubleshooting,5,0,11.96
140669,140669,0.61,Bajo,0,Debugging/Troubleshooting,3,0,1.0
140670,140670,40.0,Alto,2,Ideation,2,1,20.14
140671,140671,0.18,Bajo,0,Debugging/Troubleshooting,4,1,13.76
140672,140672,2.05,Bajo,0,Summarizing_Reading,2,0,7.08
140673,140673,0.74,Bajo,0,Summarizing_Reading,2,1,15.72
140674,140674,15.14,Alto,2,Summarizing_Reading,2,1,6.49
140675,140675,7.03,Medio,1,Ideation,4,0,9.35
140676,140676,18.48,Alto,2,Summarizing_Reading,4,1,11.05
140677,140677,0.93,Bajo,0,Ideation,3,1,10.96
140678,140678,3.74,Bajo,0,Copywriting/Drafting,1,1,5.61
140679,140679,4.63,Bajo,0,Copywriting/Drafting,4,0,1.71
140680,140680,10.94,Medio,1,Debugging/Troubleshooting,2,1,12.14
140681,140681,3.43,Bajo,0,Debugging/Troubleshooting,2,0,3.3
140682,140682,20.98,Alto,2,Debugging/Troubleshooting,2,1,14.91
140683,140683,6.46,Medio,1,Summarizing_Reading,1,1,13.6
140684,140684,7.8,Medio,1,Direct_Answer_Generation,1,1,2.66
140685,140685,0.39,Bajo,0,Ideation,1,0,17.15
140686,140686,8.03,Medio,1,Copywriting/Drafting,2,1,19.21
140687,140687,5.42,Medio,1,Direct_Answer_Generation,3,0,19.27
140688,140688,4.45,Bajo,0,Summarizing_Reading,3,0,15.31
140689,140689,14.73,Medio,1,Debugging/Troubleshooting,3,0,10.02
140690,140690,7.92,Medio,1,Copywriting/Drafting,2,1,6.21
140691,140691,1.25,Bajo,0,Debugging/Troubleshooting,1,0,12.48
140692,140692,7.51,Medio,1,Debugging/Troubleshooting,3,0,4.59
140693,140693,26.75,Alto,2,Ideation,3,1,5.39
140694,140694,0.66,Bajo,0,Summarizing_Reading,3,0,12.53
140695,140695,5.22,Medio,1,Summarizing_Reading,4,0,18.25
140696,140696,1.92,Bajo,0,Copywriting/Drafting,3,0,9.72
140697,140697,1.53,Bajo,0,Debugging/Troubleshooting,3,1,9.25
140698,140698,4.63,Bajo,0,Summarizing_Reading,5,0,17.36
140699,140699,24.36,Alto,2,Debugging/Troubleshooting,1,1,20.61
140700,140700,0.54,Bajo,0,Debugging/Troubleshooting,5,1,11.1
140701,140701,5.37,Medio,1,Summarizing_Reading,3,0,18.6
140702,140702,1.53,Bajo,0,Ideation,3,0,3.99
140703,140703,2.2,Bajo,0,Summarizing_Reading,1,0,21.98
140704,140704,2.35,Bajo,0,Summarizing_Reading,2,0,1.0
140705,140705,6.5,Medio,1,Direct_Answer_Generation,3,0,7.63
140706,140706,4.63,Bajo,0,Direct_Answer_Generation,4,1,11.95
140707,140707,10.89,Medio,1,Debugging/Troubleshooting,2,1,7.66
140708,140708,2.43,Bajo,0,Summarizing_Reading,2,1,5.96
140709,140709,3.7,Bajo,0,Direct_Answer_Generation,2,0,16.7
140710,140710,1.95,Bajo,0,Copywriting/Drafting,3,1,13.22
140711,140711,9.11,Medio,1,Copywriting/Drafting,3,0,16.43
140712,140712,0.31,Bajo,0,Copywriting/Drafting,3,0,11.78
140713,140713,1.24,Bajo,0,Debugging/Troubleshooting,2,1,1.0
140714,140714,6.89,Medio,1,Ideation,3,0,11.97
140715,140715,1.65,Bajo,0,Ideation,2,1,13.44
140716,140716,17.27,Alto,2,Debugging/Troubleshooting,1,0,8.16
140717,140717,5.34,Medio,1,Debugging/Troubleshooting,3,1,12.76
140718,140718,2.81,Bajo,0,Copywriting/Drafting,5,0,10.76
140719,140719,2.32,Bajo,0,Debugging/Troubleshooting,4,0,11.01
140720,140720,0.19,Bajo,0,Ideation,4,0,13.58
140721,140721,7.87,Medio,1,Direct_Answer_Generation,3,1,3.73
140722,140722,1.32,Bajo,0,Ideation,5,1,15.12
140723,140723,5.66,Medio,1,Direct_Answer_Generation,4,0,11.78
140724,140724,15.31,Alto,2,Direct_Answer_Generation,4,1,1.0
140725,140725,7.08,Medio,1,Copywriting/Drafting,3,0,5.49
140726,140726,40.0,Alto,2,Copywriting/Drafting,3,0,12.07
140727,140727,4.66,Bajo,0,Debugging/Troubleshooting,3,0,14.79
140728,140728,0.68,Bajo,0,Copywriting/Drafting,5,0,9.4
140729,140729,7.19,Medio,1,Ideation,5,0,12.82
140730,140730,18.75,Alto,2,Ideation,2,1,3.85
140731,140731,8.64,Medio,1,Copywriting/Drafting,3,0,16.21
140732,140732,2.48,Bajo,0,Direct_Answer_Generation,4,0,13.31
140733,140733,0.93,Bajo,0,Ideation,4,0,2.23
140734,140734,2.81,Bajo,0,Ideation,3,1,12.08
140735,140735,2.9,Bajo,0,Ideation,3,0,9.52
140736,140736,3.83,Bajo,0,Ideation,2,1,3.23
140737,140737,3.24,Bajo,0,Copywriting/Drafting,5,0,8.63
140738,140738,9.61,Medio,1,Debugging/Troubleshooting,4,0,10.63
140739,140739,1.03,Bajo,0,Debugging/Troubleshooting,3,0,10.91
140740,140740,6.69,Medio,1,Direct_Answer_Generation,2,0,2.58
140741,140741,0.09,Bajo,0,Debugging/Troubleshooting,5,0,15.77
140742,140742,13.77,Medio,1,Debugging/Troubleshooting,2,1,12.22
140743,140743,13.23,Medio,1,Debugging/Troubleshooting,3,0,8.0
140744,140744,3.16,Bajo,0,Summarizing_Reading,1,0,5.96
140745,140745,5.3,Medio,1,Copywriting/Drafting,3,0,6.28
140746,140746,15.4,Alto,2,Summarizing_Reading,4,0,1.0
140747,140747,0.72,Bajo,0,Copywriting/Drafting,4,0,14.77
140748,140748,7.33,Medio,1,Debugging/Troubleshooting,3,1,12.92
140749,140749,2.46,Bajo,0,Debugging/Troubleshooting,4,1,14.26
140750,140750,0.01,Bajo,0,Direct_Answer_Generation,4,0,9.6
140751,140751,2.92,Bajo,0,Debugging/Troubleshooting,5,0,11.29
140752,140752,6.98,Medio,1,Ideation,1,0,8.26
140753,140753,3.28,Bajo,0,Copywriting/Drafting,5,1,15.12
140754,140754,5.04,Medio,1,Debugging/Troubleshooting,3,1,14.79
140755,140755,5.3,Medio,1,Copywriting/Drafting,2,0,17.36
140756,140756,9.9,Medio,1,Ideation,4,0,5.12
140757,140757,0.34,Bajo,0,Summarizing_Reading,2,1,10.1
140758,140758,4.26,Bajo,0,Debugging/Troubleshooting,3,0,18.05
140759,140759,2.96,Bajo,0,Direct_Answer_Generation,2,0,15.0
140760,140760,12.48,Medio,1,Copywriting/Drafting,3,0,11.3
140761,140761,16.69,Alto,2,Summarizing_Reading,4,1,5.18
140762,140762,8.29,Medio,1,Copywriting/Drafting,4,1,14.73
140763,140763,0.64,Bajo,0,Copywriting/Drafting,5,0,7.64
140764,140764,27.65,Alto,2,Direct_Answer_Generation,4,0,16.27
140765,140765,0.57,Bajo,0,Copywriting/Drafting,1,0,10.46
140766,140766,2.89,Bajo,0,Direct_Answer_Generation,3,1,7.69
140767,140767,2.32,Bajo,0,Ideation,4,1,16.97
140768,140768,4.05,Bajo,0,Debugging/Troubleshooting,3,0,16.01
140769,140769,7.98,Medio,1,Ideation,4,1,4.4
140770,140770,4.65,Bajo,0,Summarizing_Reading,1,1,12.61
140771,140771,17.55,Alto,2,Summarizing_Reading,3,1,12.6
140772,140772,5.39,Medio,1,Debugging/Troubleshooting,4,1,11.06
140773,140773,13.43,Medio,1,Summarizing_Reading,2,0,10.65
140774,140774,19.66,Alto,2,Debugging/Troubleshooting,3,0,15.2
140775,140775,6.15,Medio,1,Ideation,5,0,4.67
140776,140776,5.42,Medio,1,Debugging/Troubleshooting,4,0,16.35
140777,140777,1.44,Bajo,0,Summarizing_Reading,5,1,15.49
140778,140778,9.8,Medio,1,Copywriting/Drafting,5,0,14.35
140779,140779,0.58,Bajo,0,Copywriting/Drafting,3,1,10.29
140780,140780,6.08,Medio,1,Debugging/Troubleshooting,3,0,7.65
140781,140781,11.02,Medio,1,Summarizing_Reading,3,1,1.0
140782,140782,1.47,Bajo,0,Direct_Answer_Generation,1,0,11.13
140783,140783,0.52,Bajo,0,Ideation,3,0,18.5
140784,140784,4.32,Bajo,0,Direct_Answer_Generation,3,0,19.53
140785,140785,2.53,Bajo,0,Ideation,2,0,14.69
140786,140786,0.1,Bajo,0,Copywriting/Drafting,3,0,11.13
140787,140787,0.84,Bajo,0,Ideation,3,0,16.97
140788,140788,7.39,Medio,1,Debugging/Troubleshooting,3,1,10.79
140789,140789,7.7,Medio,1,Debugging/Troubleshooting,3,0,7.31
140790,140790,0.52,Bajo,0,Direct_Answer_Generation,1,1,12.62
140791,140791,6.85,Medio,1,Debugging/Troubleshooting,1,0,21.24
140792,140792,0.71,Bajo,0,Copywriting/Drafting,4,0,14.86
140793,140793,8.69,Medio,1,Copywriting/Drafting,2,1,1.12
140794,140794,26.89,Alto,2,Copywriting/Drafting,1,1,7.64
140795,140795,18.34,Alto,2,Ideation,3,1,9.61
140796,140796,4.74,Bajo,0,Copywriting/Drafting,3,1,4.83
140797,140797,1.08,Bajo,0,Summarizing_Reading,2,0,5.1
140798,140798,1.66,Bajo,0,Summarizing_Reading,3,0,7.98
140799,140799,6.43,Medio,1,Ideation,3,0,10.58
140800,140800,2.62,Bajo,0,Summarizing_Reading,2,1,8.16
140801,140801,1.16,Bajo,0,Summarizing_Reading,2,0,6.3
140802,140802,9.51,Medio,1,Debugging/Troubleshooting,4,0,12.57
140803,140803,1.92,Bajo,0,Copywriting/Drafting,2,1,15.52
140804,140804,29.89,Alto,2,Debugging/Troubleshooting,3,0,15.97
140805,140805,6.19,Medio,1,Ideation,3,0,6.93
140806,140806,3.34,Bajo,0,Copywriting/Drafting,3,1,14.73
140807,140807,1.84,Bajo,0,Ideation,2,0,11.81
140808,140808,0.71,Bajo,0,Ideation,3,0,16.36
140809,140809,6.67,Medio,1,Ideation,3,0,7.43
140810,140810,6.51,Medio,1,Copywriting/Drafting,2,0,9.33
140811,140811,2.42,Bajo,0,Copywriting/Drafting,3,1,18.02
140812,140812,9.44,Medio,1,Copywriting/Drafting,3,1,9.4
140813,140813,6.19,Medio,1,Copywriting/Drafting,2,0,11.87
140814,140814,1.63,Bajo,0,Debugging/Troubleshooting,5,1,8.16
140815,140815,5.01,Medio,1,Debugging/Troubleshooting,1,0,4.11
140816,140816,6.91,Medio,1,Copywriting/Drafting,1,0,7.33
140817,140817,4.3,Bajo,0,Debugging/Troubleshooting,4,0,19.74
140818,140818,4.73,Bajo,0,Summarizing_Reading,3,1,12.97
140819,140819,1.49,Bajo,0,Copywriting/Drafting,1,0,16.77
140820,140820,5.94,Medio,1,Copywriting/Drafting,3,0,24.51
140821,140821,18.43,Alto,2,Debugging/Troubleshooting,3,0,7.79
140822,140822,6.36,Medio,1,Debugging/Troubleshooting,1,1,5.41
140823,140823,1.61,Bajo,0,Ideation,3,0,15.92
140824,140824,24.43,Alto,2,Copywriting/Drafting,3,1,6.53
140825,140825,6.03,Medio,1,Summarizing_Reading,1,0,12.24
140826,140826,14.71,Medio,1,Debugging/Troubleshooting,4,1,16.44
140827,140827,1.29,Bajo,0,Debugging/Troubleshooting,1,0,4.94
140828,140828,2.56,Bajo,0,Ideation,3,0,19.32
140829,140829,0.36,Bajo,0,Ideation,2,0,7.2
140830,140830,7.8,Medio,1,Debugging/Troubleshooting,5,0,5.58
140831,140831,2.43,Bajo,0,Debugging/Troubleshooting,2,1,11.11
140832,140832,1.72,Bajo,0,Copywriting/Drafting,2,1,14.69
140833,140833,3.07,Bajo,0,Summarizing_Reading,4,0,12.92
140834,140834,5.75,Medio,1,Copywriting/Drafting,2,0,11.48
140835,140835,0.36,Bajo,0,Copywriting/Drafting,3,0,11.41
140836,140836,2.23,Bajo,0,Summarizing_Reading,1,1,17.68
