Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,Cambio_GPA,Nivel_Uso_IA,Dependencia_Alta,Estudio_Total,Riesgo_Academico,Year_Encoded,Prompt_Skill_Encoded,Policy_Encoded,Burnout_Encoded,Uso_IA_Encoded
136311,Business,Sophomore,3.733,16.62,Copywriting/Drafting,Beginner,3,1,11.6,3,Strict_Ban,2,3.659,69.05,High,-0.074,Alto,0,28.22,0,2,1,0,2,2
136312,Business,Junior,2.851,1.83,Direct_Answer_Generation,Intermediate,4,0,7.45,2,Strict_Ban,2,2.782,67.54,Low,-0.069,Bajo,0,9.28,0,3,2,0,0,0
136313,Business,Graduate,3.468,9.03,Ideation,Beginner,3,0,10.3,3,Allowed_With_Citation,2,3.997,55.69,Medium,0.529,Medio,0,19.33,0,5,1,1,1,1
136314,Medical,Junior,3.681,8.59,Copywriting/Drafting,Beginner,3,0,13.14,4,Allowed_With_Citation,6,4.0,79.52,Low,0.319,Medio,0,21.73,0,3,1,1,0,1
136315,STEM,Junior,3.709,8.04,Debugging/Troubleshooting,Advanced,3,0,4.81,2,Strict_Ban,2,4.0,90.07,Low,0.291,Medio,0,12.85,0,3,3,0,0,1
136316,Humanities,Senior,3.692,23.64,Copywriting/Drafting,Intermediate,4,1,16.32,4,Strict_Ban,5,4.0,88.06,High,0.308,Alto,0,39.96,0,4,2,0,2,2
136317,Humanities,Sophomore,3.202,18.9,Debugging/Troubleshooting,Beginner,2,0,20.85,5,Allowed_With_Citation,5,3.485,85.22,Low,0.283,Alto,0,39.75,0,2,1,1,0,2
136318,STEM,Freshman,2.932,4.87,Debugging/Troubleshooting,Advanced,4,1,13.7,4,Actively_Encouraged,7,3.371,71.34,Low,0.439,Bajo,0,18.57,0,1,3,2,0,0
136319,STEM,Senior,2.277,9.47,Summarizing_Reading,Intermediate,1,0,25.42,5,Allowed_With_Citation,3,2.777,90.18,Medium,0.5,Medio,0,34.89,0,4,2,1,1,1
136320,Humanities,Sophomore,3.059,1.01,Ideation,Advanced,4,0,12.36,2,Allowed_With_Citation,4,3.232,77.36,Low,0.173,Bajo,0,13.37,0,2,3,1,0,0
136321,Arts,Sophomore,3.347,0.21,Copywriting/Drafting,Intermediate,4,1,6.25,1,Allowed_With_Citation,5,3.505,46.48,Low,0.158,Bajo,0,6.46,0,2,2,1,0,0
136322,Medical,Graduate,2.555,8.95,Summarizing_Reading,Beginner,3,1,22.03,2,Actively_Encouraged,3,3.278,71.42,Medium,0.723,Medio,0,30.98,0,5,1,2,1,1
136323,STEM,Sophomore,3.549,4.9,Debugging/Troubleshooting,Beginner,3,1,8.82,3,Allowed_With_Citation,3,3.734,65.16,Medium,0.185,Bajo,0,13.72,0,2,1,1,1,0
136324,Arts,Graduate,3.408,5.98,Copywriting/Drafting,Advanced,3,1,9.55,2,Actively_Encouraged,5,3.654,90.62,Medium,0.246,Medio,0,15.53,0,5,3,2,1,1
136325,Arts,Freshman,3.114,5.11,Direct_Answer_Generation,Beginner,3,0,1.01,4,Allowed_With_Citation,4,3.181,55.03,Low,0.067,Medio,0,6.12,0,1,1,1,0,1
136326,Humanities,Sophomore,3.627,9.49,Copywriting/Drafting,Intermediate,3,1,13.5,3,Allowed_With_Citation,5,4.0,82.38,Medium,0.373,Medio,0,22.99,0,2,2,1,1,1
136327,STEM,Senior,3.484,4.77,Debugging/Troubleshooting,Advanced,5,1,20.89,3,Allowed_With_Citation,4,3.949,97.75,Medium,0.465,Bajo,0,25.66,0,4,3,1,1,0
136328,Medical,Freshman,2.581,3.96,Summarizing_Reading,Intermediate,1,0,10.99,4,Allowed_With_Citation,1,2.812,48.35,Low,0.231,Bajo,0,14.95,0,1,2,1,0,0
136329,Business,Sophomore,2.251,40.0,Ideation,Advanced,4,1,9.2,8,Allowed_With_Citation,3,2.824,76.38,High,0.573,Alto,1,49.2,0,2,3,1,2,2
136330,Medical,Graduate,3.207,4.97,Summarizing_Reading,Intermediate,3,0,16.53,5,Strict_Ban,4,3.679,54.45,High,0.472,Bajo,0,21.5,0,5,2,0,2,0
136331,Humanities,Senior,3.056,9.35,Summarizing_Reading,Intermediate,5,0,9.53,2,Strict_Ban,5,3.182,60.51,High,0.126,Medio,0,18.88,0,4,2,0,2,1
136332,Humanities,Sophomore,3.427,11.3,Copywriting/Drafting,Beginner,2,0,13.37,2,Actively_Encouraged,3,3.609,74.41,High,0.182,Medio,0,24.67,0,2,1,2,2,1
136333,STEM,Sophomore,2.732,3.01,Debugging/Troubleshooting,Advanced,4,1,16.37,1,Strict_Ban,7,3.538,84.8,High,0.806,Bajo,0,19.38,0,2,3,0,2,0
136334,Medical,Junior,3.019,0.82,Copywriting/Drafting,Beginner,3,1,5.69,1,Actively_Encouraged,1,2.93,73.01,Low,-0.089,Bajo,0,6.51,0,3,1,2,0,0
136335,STEM,Senior,3.172,2.01,Debugging/Troubleshooting,Intermediate,3,0,12.29,4,Allowed_With_Citation,4,3.745,59.64,Low,0.573,Bajo,0,14.3,0,4,2,1,0,0
136336,STEM,Freshman,3.305,22.86,Debugging/Troubleshooting,Advanced,4,1,9.39,4,Allowed_With_Citation,1,3.347,87.08,Medium,0.042,Alto,0,32.25,0,1,3,1,1,2
136337,Business,Junior,2.956,5.73,Ideation,Beginner,2,0,16.17,6,Allowed_With_Citation,3,2.964,78.37,Medium,0.008,Medio,0,21.9,0,3,1,1,1,1
136338,Humanities,Freshman,3.312,13.0,Copywriting/Drafting,Intermediate,4,1,10.91,3,Strict_Ban,5,3.449,100.0,Medium,0.137,Medio,0,23.91,0,1,2,0,1,1
136339,STEM,Sophomore,3.254,13.47,Debugging/Troubleshooting,Intermediate,3,1,11.89,2,Strict_Ban,8,3.375,69.3,Medium,0.121,Medio,0,25.36,0,2,2,0,1,1
136340,Business,Freshman,1.63,9.04,Ideation,Intermediate,4,0,5.29,5,Allowed_With_Citation,5,1.618,57.55,Medium,-0.012,Medio,0,14.33,1,1,2,1,1,1
136341,Humanities,Sophomore,2.812,6.45,Ideation,Intermediate,3,0,18.09,4,Strict_Ban,6,3.116,85.36,Low,0.304,Medio,0,24.54,0,2,2,0,0,1
136342,Humanities,Sophomore,3.408,24.16,Direct_Answer_Generation,Intermediate,4,1,12.9,5,Allowed_With_Citation,4,3.243,54.47,High,-0.165,Alto,0,37.06,0,2,2,1,2,2
136343,STEM,Senior,3.703,10.56,Debugging/Troubleshooting,Beginner,1,0,12.29,6,Allowed_With_Citation,6,4.0,85.76,High,0.297,Medio,0,22.85,0,4,1,1,2,1
136344,Business,Sophomore,2.852,5.6,Ideation,Intermediate,4,0,15.84,4,Allowed_With_Citation,5,3.404,62.94,Low,0.552,Medio,0,21.44,0,2,2,1,0,1
136345,STEM,Senior,3.032,17.62,Direct_Answer_Generation,Beginner,2,0,13.39,6,Actively_Encouraged,6,3.151,61.48,High,0.119,Alto,0,31.01,0,4,1,2,2,2
136346,STEM,Junior,2.336,11.33,Ideation,Intermediate,1,0,9.05,5,Allowed_With_Citation,2,2.19,68.29,High,-0.146,Medio,0,20.38,1,3,2,1,2,1
136347,Business,Senior,2.961,0.57,Copywriting/Drafting,Intermediate,4,0,13.02,4,Strict_Ban,1,3.575,82.45,Medium,0.614,Bajo,0,13.59,0,4,2,0,1,0
136348,Humanities,Sophomore,2.718,1.49,Copywriting/Drafting,Intermediate,1,0,6.84,1,Strict_Ban,6,2.965,76.37,Low,0.247,Bajo,0,8.33,0,2,2,0,0,0
136349,STEM,Graduate,2.92,16.86,Debugging/Troubleshooting,Beginner,3,1,12.98,7,Actively_Encouraged,4,3.35,93.05,Low,0.43,Alto,1,29.84,0,5,1,2,0,2
136350,Business,Sophomore,2.581,4.6,Ideation,Intermediate,1,0,7.32,1,Actively_Encouraged,4,2.813,73.56,Medium,0.232,Bajo,0,11.92,0,2,2,2,1,0
136351,STEM,Junior,2.658,19.76,Summarizing_Reading,Beginner,3,1,1.0,7,Allowed_With_Citation,6,2.773,78.29,High,0.115,Alto,1,20.76,0,3,1,1,2,2
136352,STEM,Junior,2.872,15.94,Debugging/Troubleshooting,Intermediate,2,1,14.33,5,Allowed_With_Citation,7,3.176,63.2,Medium,0.304,Alto,0,30.27,0,3,2,1,1,2
136353,Business,Junior,2.937,24.74,Ideation,Beginner,1,1,9.72,8,Actively_Encouraged,6,3.213,82.5,High,0.276,Alto,1,34.46,0,3,1,2,2,2
136354,Business,Graduate,3.7,4.89,Debugging/Troubleshooting,Beginner,1,0,14.15,4,Actively_Encouraged,5,4.0,94.82,Low,0.3,Bajo,0,19.04,0,5,1,2,0,0
136355,Business,Freshman,3.382,1.4,Summarizing_Reading,Beginner,1,0,10.01,1,Actively_Encouraged,3,3.673,65.72,Low,0.291,Bajo,0,11.41,0,1,1,2,0,0
136356,Humanities,Junior,2.699,5.67,Copywriting/Drafting,Intermediate,4,0,16.83,5,Actively_Encouraged,1,2.923,75.97,Medium,0.224,Medio,0,22.5,0,3,2,2,1,1
136357,Humanities,Junior,3.412,5.78,Copywriting/Drafting,Intermediate,4,1,13.94,1,Actively_Encouraged,1,3.699,76.75,Low,0.287,Medio,0,19.72,0,3,2,2,0,1
136358,Arts,Sophomore,3.641,0.91,Debugging/Troubleshooting,Intermediate,1,1,14.62,4,Actively_Encouraged,4,3.915,69.9,Medium,0.274,Bajo,0,15.53,0,2,2,2,1,0
136359,STEM,Sophomore,3.384,2.24,Debugging/Troubleshooting,Intermediate,3,0,9.57,1,Strict_Ban,1,3.591,76.05,Low,0.207,Bajo,0,11.81,0,2,2,0,0,0
136360,STEM,Freshman,2.983,1.05,Debugging/Troubleshooting,Advanced,3,0,8.79,3,Strict_Ban,6,3.238,91.3,Low,0.255,Bajo,0,9.84,0,1,3,0,0,0
136361,Business,Senior,2.933,4.32,Debugging/Troubleshooting,Advanced,5,0,21.95,5,Allowed_With_Citation,1,3.53,100.0,Low,0.597,Bajo,0,26.27,0,4,3,1,0,0
136362,Humanities,Freshman,2.765,2.8,Copywriting/Drafting,Intermediate,2,0,15.87,3,Allowed_With_Citation,1,3.021,75.32,Low,0.256,Bajo,0,18.67,0,1,2,1,0,0
136363,Business,Senior,3.276,14.41,Debugging/Troubleshooting,Intermediate,2,0,7.78,6,Strict_Ban,6,3.35,77.33,High,0.074,Medio,0,22.19,0,4,2,0,2,1
136364,STEM,Junior,2.393,23.73,Debugging/Troubleshooting,Intermediate,3,0,9.27,5,Actively_Encouraged,8,2.642,70.43,High,0.249,Alto,0,33.0,0,3,2,2,2,2
136365,Humanities,Junior,3.549,4.46,Copywriting/Drafting,Intermediate,4,1,8.32,3,Actively_Encouraged,7,3.691,75.59,High,0.142,Bajo,0,12.78,0,3,2,2,2,0
136366,Medical,Freshman,3.171,3.21,Summarizing_Reading,Beginner,2,0,10.76,3,Actively_Encouraged,3,3.457,63.11,Low,0.286,Bajo,0,13.97,0,1,1,2,0,0
136367,Humanities,Freshman,2.98,7.28,Debugging/Troubleshooting,Beginner,2,1,20.96,4,Allowed_With_Citation,6,3.617,80.42,Low,0.637,Medio,0,28.24,0,1,1,1,0,1
136368,Business,Sophomore,2.146,2.98,Ideation,Advanced,4,1,21.06,5,Allowed_With_Citation,7,2.314,80.22,Medium,0.168,Bajo,0,24.04,1,2,3,1,1,0
136369,STEM,Senior,3.588,37.81,Debugging/Troubleshooting,Beginner,1,1,1.63,8,Allowed_With_Citation,6,4.0,41.46,High,0.412,Alto,1,39.44,0,4,1,1,2,2
136370,STEM,Junior,2.8,5.62,Debugging/Troubleshooting,Intermediate,2,0,18.64,1,Strict_Ban,1,3.229,74.08,Medium,0.429,Medio,0,24.26,0,3,2,0,1,1
136371,STEM,Sophomore,3.735,18.61,Ideation,Beginner,2,1,18.07,6,Actively_Encouraged,7,3.947,90.84,High,0.212,Alto,0,36.68,0,2,1,2,2,2
136372,Humanities,Senior,3.184,2.16,Debugging/Troubleshooting,Advanced,5,0,12.48,3,Allowed_With_Citation,1,3.954,100.0,Medium,0.77,Bajo,0,14.64,0,4,3,1,1,0
136373,Medical,Freshman,3.331,3.11,Copywriting/Drafting,Intermediate,3,0,15.37,3,Allowed_With_Citation,7,3.709,75.25,High,0.378,Bajo,0,18.48,0,1,2,1,2,0
136374,Medical,Sophomore,3.18,2.0,Direct_Answer_Generation,Beginner,2,0,2.65,3,Allowed_With_Citation,3,3.237,64.98,Low,0.057,Bajo,0,4.65,0,2,1,1,0,0
136375,Business,Senior,3.342,2.31,Ideation,Intermediate,4,1,15.28,1,Allowed_With_Citation,6,3.615,76.69,Medium,0.273,Bajo,0,17.59,0,4,2,1,1,0
136376,Arts,Freshman,3.478,0.58,Direct_Answer_Generation,Intermediate,1,0,19.94,2,Actively_Encouraged,4,3.569,83.56,Medium,0.091,Bajo,0,20.52,0,1,2,2,1,0
136377,Business,Sophomore,3.433,1.02,Ideation,Intermediate,4,0,14.7,2,Strict_Ban,4,3.497,80.54,Low,0.064,Bajo,0,15.72,0,2,2,0,0,0
136378,Humanities,Junior,3.501,3.05,Summarizing_Reading,Beginner,3,0,13.02,3,Allowed_With_Citation,3,3.59,57.4,Low,0.089,Bajo,0,16.07,0,3,1,1,0,0
136379,STEM,Graduate,2.579,8.14,Copywriting/Drafting,Intermediate,4,0,1.56,3,Allowed_With_Citation,6,2.675,83.08,Medium,0.096,Medio,0,9.7,0,5,2,1,1,1
136380,Business,Sophomore,3.874,2.46,Ideation,Advanced,3,0,10.87,4,Actively_Encouraged,2,3.838,72.16,Low,-0.036,Bajo,0,13.33,0,2,3,2,0,0
136381,STEM,Freshman,2.826,5.0,Copywriting/Drafting,Intermediate,3,1,12.05,1,Allowed_With_Citation,2,3.014,88.32,Low,0.188,Medio,0,17.05,0,1,2,1,0,1
136382,Humanities,Graduate,3.822,10.63,Copywriting/Drafting,Beginner,1,1,10.84,2,Allowed_With_Citation,5,4.0,54.04,High,0.178,Medio,0,21.47,0,5,1,1,2,1
136383,Arts,Junior,3.437,0.82,Ideation,Advanced,5,0,15.22,1,Allowed_With_Citation,4,3.687,83.75,Medium,0.25,Bajo,0,16.04,0,3,3,1,1,0
136384,STEM,Freshman,3.452,13.91,Debugging/Troubleshooting,Advanced,4,1,8.04,6,Allowed_With_Citation,1,3.7,92.51,High,0.248,Medio,0,21.95,0,1,3,1,2,1
136385,STEM,Sophomore,3.883,16.38,Debugging/Troubleshooting,Advanced,5,1,11.22,5,Strict_Ban,8,4.0,100.0,High,0.117,Alto,0,27.6,0,2,3,0,2,2
136386,STEM,Junior,3.639,4.85,Summarizing_Reading,Advanced,5,1,10.51,2,Allowed_With_Citation,1,4.0,71.93,Low,0.361,Bajo,0,15.36,0,3,3,1,0,0
136387,Business,Freshman,3.504,12.79,Debugging/Troubleshooting,Advanced,5,1,12.17,3,Actively_Encouraged,3,3.727,100.0,High,0.223,Medio,0,24.96,0,1,3,2,2,1
136388,STEM,Senior,2.192,0.83,Debugging/Troubleshooting,Intermediate,4,0,3.29,5,Allowed_With_Citation,6,2.071,80.85,Medium,-0.121,Bajo,0,4.12,1,4,2,1,1,0
136389,Business,Junior,3.537,1.95,Ideation,Advanced,3,1,14.7,4,Actively_Encouraged,4,3.695,85.02,Low,0.158,Bajo,0,16.65,0,3,3,2,0,0
136390,Humanities,Senior,1.504,1.14,Direct_Answer_Generation,Beginner,3,0,1.0,1,Allowed_With_Citation,1,1.699,77.16,Medium,0.195,Bajo,0,2.14,1,4,1,1,1,0
136391,Business,Sophomore,3.064,11.56,Direct_Answer_Generation,Intermediate,2,1,5.77,4,Actively_Encouraged,2,3.297,71.88,Medium,0.233,Medio,0,17.33,0,2,2,2,1,1
136392,STEM,Sophomore,3.702,4.23,Debugging/Troubleshooting,Beginner,2,1,18.59,5,Strict_Ban,3,3.804,86.47,Low,0.102,Bajo,0,22.82,0,2,1,0,0,0
136393,Medical,Graduate,2.75,13.92,Direct_Answer_Generation,Beginner,2,0,4.88,4,Actively_Encouraged,6,2.947,80.65,Medium,0.197,Medio,0,18.8,0,5,1,2,1,1
136394,Humanities,Freshman,3.674,0.32,Summarizing_Reading,Beginner,1,1,13.34,2,Allowed_With_Citation,4,3.856,52.26,Low,0.182,Bajo,0,13.66,0,1,1,1,0,0
136395,Business,Freshman,3.387,1.33,Debugging/Troubleshooting,Advanced,5,0,3.76,1,Allowed_With_Citation,2,3.418,78.62,Medium,0.031,Bajo,0,5.09,0,1,3,1,1,0
136396,Business,Graduate,3.386,0.95,Ideation,Beginner,2,0,3.64,3,Strict_Ban,5,3.564,95.11,High,0.178,Bajo,0,4.59,0,5,1,0,2,0
136397,Humanities,Freshman,3.638,30.88,Copywriting/Drafting,Beginner,3,0,2.08,10,Actively_Encouraged,7,3.652,63.48,High,0.014,Alto,1,32.96,0,1,1,2,2,2
136398,STEM,Graduate,3.521,24.71,Direct_Answer_Generation,Intermediate,4,0,6.88,5,Allowed_With_Citation,7,3.525,69.05,High,0.004,Alto,0,31.59,0,5,2,1,2,2
136399,Business,Senior,3.311,4.57,Ideation,Intermediate,4,0,3.6,1,Allowed_With_Citation,6,3.552,70.97,Low,0.241,Bajo,0,8.17,0,4,2,1,0,0
136400,Business,Junior,2.979,17.01,Direct_Answer_Generation,Beginner,2,1,1.39,3,Actively_Encouraged,1,3.018,40.76,Medium,0.039,Alto,0,18.4,0,3,1,2,1,2
136401,Humanities,Senior,3.49,6.35,Ideation,Intermediate,1,0,12.24,3,Allowed_With_Citation,5,3.566,94.99,High,0.076,Medio,0,18.59,0,4,2,1,2,1
136402,STEM,Freshman,3.631,17.97,Summarizing_Reading,Beginner,3,1,9.4,8,Actively_Encouraged,4,3.712,76.14,High,0.081,Alto,1,27.37,0,1,1,2,2,2
136403,STEM,Senior,3.027,4.41,Debugging/Troubleshooting,Beginner,3,0,8.55,3,Actively_Encouraged,7,3.326,79.8,Medium,0.299,Bajo,0,12.96,0,4,1,2,1,0
136404,Humanities,Senior,3.287,2.28,Copywriting/Drafting,Beginner,2,0,9.73,4,Actively_Encouraged,4,3.416,85.58,Low,0.129,Bajo,0,12.01,0,4,1,2,0,0
136405,STEM,Freshman,3.364,13.95,Debugging/Troubleshooting,Intermediate,2,0,21.84,2,Strict_Ban,5,3.608,59.33,Medium,0.244,Medio,0,35.79,0,1,2,0,1,1
136406,Medical,Junior,3.011,5.19,Summarizing_Reading,Intermediate,3,0,3.2,3,Allowed_With_Citation,2,2.892,79.58,High,-0.119,Medio,0,8.39,0,3,2,1,2,1
136407,STEM,Graduate,3.468,20.39,Debugging/Troubleshooting,Advanced,5,1,14.2,3,Allowed_With_Citation,6,4.0,92.38,High,0.532,Alto,0,34.59,0,5,3,1,2,2
136408,Humanities,Graduate,2.881,3.86,Copywriting/Drafting,Advanced,4,0,7.47,3,Allowed_With_Citation,4,3.152,93.35,Low,0.271,Bajo,0,11.33,0,5,3,1,0,0
136409,Business,Graduate,2.787,26.58,Ideation,Intermediate,1,1,15.62,6,Allowed_With_Citation,8,3.061,77.73,Medium,0.274,Alto,0,42.2,0,5,2,1,1,2
136410,Arts,Senior,2.652,0.95,Copywriting/Drafting,Beginner,2,0,9.86,5,Allowed_With_Citation,3,3.033,80.09,High,0.381,Bajo,0,10.81,0,4,1,1,2,0
136411,Humanities,Freshman,3.383,0.36,Ideation,Intermediate,3,0,15.49,3,Allowed_With_Citation,3,3.736,98.63,Medium,0.353,Bajo,0,15.85,0,1,2,1,1,0
136412,STEM,Sophomore,3.592,18.46,Direct_Answer_Generation,Intermediate,3,0,9.4,3,Actively_Encouraged,5,3.299,72.41,Medium,-0.293,Alto,0,27.86,0,2,2,2,1,2
136413,STEM,Senior,3.181,4.1,Debugging/Troubleshooting,Advanced,5,0,14.19,3,Actively_Encouraged,6,3.616,84.0,Medium,0.435,Bajo,0,18.29,0,4,3,2,1,0
136414,Humanities,Sophomore,3.209,0.85,Copywriting/Drafting,Intermediate,1,1,20.5,4,Allowed_With_Citation,1,3.596,62.0,Low,0.387,Bajo,0,21.35,0,2,2,1,0,0
136415,Humanities,Senior,3.658,8.88,Copywriting/Drafting,Advanced,4,1,20.92,3,Allowed_With_Citation,5,3.952,89.65,Low,0.294,Medio,0,29.8,0,4,3,1,0,1
136416,Humanities,Graduate,3.056,5.38,Ideation,Intermediate,4,0,17.51,1,Strict_Ban,1,3.318,70.76,Low,0.262,Medio,0,22.89,0,5,2,0,0,1
136417,STEM,Senior,3.288,7.18,Ideation,Advanced,5,0,4.53,4,Allowed_With_Citation,4,3.785,80.09,Medium,0.497,Medio,0,11.71,0,4,3,1,1,1
136418,Medical,Sophomore,2.748,2.79,Summarizing_Reading,Intermediate,3,0,7.02,5,Actively_Encouraged,7,2.885,61.96,Low,0.137,Bajo,0,9.81,0,2,2,2,0,0
136419,STEM,Senior,2.977,2.37,Ideation,Intermediate,4,1,3.18,2,Allowed_With_Citation,1,3.064,75.7,Medium,0.087,Bajo,0,5.55,0,4,2,1,1,0
136420,Humanities,Freshman,3.393,1.58,Debugging/Troubleshooting,Intermediate,3,0,10.63,2,Actively_Encouraged,3,3.54,90.13,Low,0.147,Bajo,0,12.21,0,1,2,2,0,0
136421,Medical,Sophomore,2.893,7.34,Summarizing_Reading,Beginner,1,1,9.41,2,Allowed_With_Citation,3,3.052,61.06,High,0.159,Medio,0,16.75,0,2,1,1,2,1
136422,Business,Senior,2.771,14.38,Summarizing_Reading,Intermediate,2,0,10.03,5,Actively_Encouraged,8,3.127,73.14,High,0.356,Medio,0,24.41,0,4,2,2,2,1
136423,Humanities,Senior,2.615,2.2,Copywriting/Drafting,Beginner,3,0,8.92,4,Actively_Encouraged,5,2.743,77.37,Medium,0.128,Bajo,0,11.12,0,4,1,2,1,0
136424,STEM,Sophomore,3.302,4.8,Copywriting/Drafting,Beginner,3,0,14.45,1,Actively_Encouraged,4,3.701,58.26,Medium,0.399,Bajo,0,19.25,0,2,1,2,1,0
136425,Medical,Graduate,3.085,3.44,Copywriting/Drafting,Beginner,2,1,10.01,2,Allowed_With_Citation,4,3.34,71.04,Low,0.255,Bajo,0,13.45,0,5,1,1,0,0
136426,STEM,Sophomore,3.242,5.95,Copywriting/Drafting,Advanced,3,0,4.88,1,Actively_Encouraged,4,3.37,87.8,Low,0.128,Medio,0,10.83,0,2,3,2,0,1
136427,Business,Senior,3.884,7.84,Copywriting/Drafting,Intermediate,2,1,9.3,4,Allowed_With_Citation,5,4.0,65.71,Medium,0.116,Medio,0,17.14,0,4,2,1,1,1
136428,Medical,Graduate,3.575,5.48,Copywriting/Drafting,Beginner,3,0,8.37,1,Strict_Ban,2,3.725,73.48,Medium,0.15,Medio,0,13.85,0,5,1,0,1,1
136429,STEM,Junior,2.685,8.68,Debugging/Troubleshooting,Intermediate,4,0,19.92,3,Allowed_With_Citation,5,3.052,69.33,Medium,0.367,Medio,0,28.6,0,3,2,1,1,1
136430,Business,Sophomore,3.001,4.29,Summarizing_Reading,Intermediate,4,1,13.54,2,Strict_Ban,3,3.085,91.34,Low,0.084,Bajo,0,17.83,0,2,2,0,0,0
136431,Medical,Freshman,2.815,4.6,Summarizing_Reading,Advanced,4,1,12.87,4,Allowed_With_Citation,5,2.816,77.76,Medium,0.001,Bajo,0,17.47,0,1,3,1,1,0
136432,Business,Freshman,3.515,40.0,Ideation,Intermediate,2,0,4.48,9,Allowed_With_Citation,6,3.534,62.28,High,0.019,Alto,1,44.48,0,1,2,1,2,2
136433,Humanities,Freshman,3.503,5.38,Ideation,Beginner,3,0,17.16,5,Allowed_With_Citation,2,3.583,86.85,Medium,0.08,Medio,0,22.54,0,1,1,1,1,1
136434,Medical,Junior,2.892,8.64,Summarizing_Reading,Intermediate,2,0,9.24,1,Strict_Ban,6,3.333,81.42,Medium,0.441,Medio,0,17.88,0,3,2,0,1,1
136435,Business,Junior,3.087,9.22,Copywriting/Drafting,Intermediate,2,0,19.04,2,Actively_Encouraged,5,3.244,59.82,High,0.157,Medio,0,28.26,0,3,2,2,2,1
136436,Business,Senior,3.535,0.58,Summarizing_Reading,Beginner,3,0,13.8,1,Allowed_With_Citation,2,3.863,87.44,Medium,0.328,Bajo,0,14.38,0,4,1,1,1,0
136437,Business,Freshman,2.96,8.57,Summarizing_Reading,Beginner,3,0,6.78,4,Actively_Encouraged,5,3.091,71.55,Medium,0.131,Medio,0,15.35,0,1,1,2,1,1
136438,STEM,Senior,3.45,7.81,Debugging/Troubleshooting,Advanced,3,0,17.35,4,Allowed_With_Citation,4,3.915,94.61,Medium,0.465,Medio,0,25.16,0,4,3,1,1,1
136439,STEM,Senior,3.504,17.4,Debugging/Troubleshooting,Beginner,3,1,5.86,5,Allowed_With_Citation,5,3.896,55.37,High,0.392,Alto,0,23.26,0,4,1,1,2,2
136440,STEM,Junior,2.733,4.25,Debugging/Troubleshooting,Intermediate,2,0,21.81,2,Actively_Encouraged,3,3.104,79.97,Low,0.371,Bajo,0,26.06,0,3,2,2,0,0
136441,STEM,Sophomore,3.656,3.74,Ideation,Beginner,2,1,25.21,3,Allowed_With_Citation,3,3.928,67.88,Low,0.272,Bajo,0,28.95,0,2,1,1,0,0
136442,STEM,Sophomore,3.541,14.11,Summarizing_Reading,Intermediate,1,1,16.27,4,Allowed_With_Citation,7,3.709,79.9,Low,0.168,Medio,0,30.38,0,2,2,1,0,1
136443,Humanities,Senior,2.749,2.35,Copywriting/Drafting,Beginner,3,0,1.0,3,Allowed_With_Citation,1,2.644,73.12,High,-0.105,Bajo,0,3.35,0,4,1,1,2,0
136444,STEM,Sophomore,3.082,3.6,Copywriting/Drafting,Intermediate,3,0,5.91,3,Strict_Ban,5,3.149,65.08,Low,0.067,Bajo,0,9.51,0,2,2,0,0,0
136445,Arts,Sophomore,3.311,5.06,Copywriting/Drafting,Beginner,1,0,4.44,4,Actively_Encouraged,3,3.516,78.24,Medium,0.205,Medio,0,9.5,0,2,1,2,1,1
136446,Arts,Graduate,3.698,1.3,Copywriting/Drafting,Beginner,1,1,12.75,1,Actively_Encouraged,3,3.872,55.79,Low,0.174,Bajo,0,14.05,0,5,1,2,0,0
136447,Business,Graduate,3.427,9.59,Direct_Answer_Generation,Intermediate,3,0,9.16,5,Allowed_With_Citation,5,3.612,77.62,Medium,0.185,Medio,0,18.75,0,5,2,1,1,1
136448,Humanities,Freshman,2.668,0.43,Copywriting/Drafting,Beginner,3,1,13.84,3,Strict_Ban,4,2.868,86.09,Low,0.2,Bajo,0,14.27,0,1,1,0,0,0
136449,STEM,Senior,3.766,3.11,Ideation,Advanced,3,0,4.45,2,Allowed_With_Citation,3,3.65,79.18,Low,-0.116,Bajo,0,7.56,0,4,3,1,0,0
136450,Humanities,Junior,3.752,3.24,Copywriting/Drafting,Advanced,3,1,1.0,5,Allowed_With_Citation,1,4.0,81.94,Medium,0.248,Bajo,0,4.24,0,3,3,1,1,0
136451,Business,Junior,3.082,19.17,Ideation,Beginner,2,1,11.56,6,Strict_Ban,7,3.389,77.99,High,0.307,Alto,0,30.73,0,3,1,0,2,2
136452,Arts,Sophomore,2.661,5.58,Copywriting/Drafting,Beginner,2,0,12.62,5,Allowed_With_Citation,7,2.839,77.53,Medium,0.178,Medio,0,18.2,0,2,1,1,1,1
136453,STEM,Junior,2.365,4.67,Debugging/Troubleshooting,Advanced,4,1,21.29,4,Allowed_With_Citation,4,3.234,82.05,Low,0.869,Bajo,0,25.96,0,3,3,1,0,0
136454,Business,Junior,3.022,3.17,Copywriting/Drafting,Advanced,5,1,9.51,3,Actively_Encouraged,4,3.063,76.75,Medium,0.041,Bajo,0,12.68,0,3,3,2,1,0
